farm_id,warehouse,harvest_tons
Farm_05718,WH14,7.41
Farm_05719,WH19,36.92
Farm_05720,WH14,12.83
Farm_05721,WH18,18.65
Farm_05722,WH19,52.98
Farm_05723,WH17,40.0
Farm_05724,WH06,66.03
Farm_05725,WH01,17.33
Farm_05726,WH20,43.97
Farm_05727,WH18,71.91
Farm_05728,WH11,52.27
Farm_05729,WH19,1.08
Farm_05730,WH05,23.91
Farm_05731,WH03,20.38
Farm_05732,WH08,57.8
Farm_05733,WH03,52.44
Farm_05734,WH16,57.37
Farm_05735,WH07,45.31
Farm_05736,WH01,56.79
Farm_05737,WH06,57.73
Farm_05738,WH07,5.19
Farm_05739,WH15,56.45
Farm_05740,WH13,48.71
Farm_05741,WH12,20.35
Farm_05742,WH06,71.42
Farm_05743,WH06,62.33
Farm_05744,WH03,53.05
Farm_05745,WH14,14.86
Farm_05746,WH14,32.21
Farm_05747,WH02,2.36
Farm_05748,WH03,30.79
Farm_05749,WH07,48.82
Farm_05750,WH16,68.96
Farm_05751,WH14,53.94
Farm_05752,WH02,16.84
Farm_05753,WH04,24.49
Farm_05754,WH20,74.88
Farm_05755,WH02,19.84
Farm_05756,WH16,63.72
Farm_05757,WH03,52.2
Farm_05758,WH19,30.28
Farm_05759,WH04,74.24
Farm_05760,WH06,30.81
Farm_05761,WH03,34.02
Farm_05762,WH14,1.75
Farm_05763,WH07,56.01
Farm_05764,WH19,74.44
Farm_05765,WH04,56.25
Farm_05766,WH17,41.95
Farm_05767,WH11,46.38
Farm_05768,WH06,16.81
Farm_05769,WH15,69.78
Farm_05770,WH02,47.22
Farm_05771,WH18,11.07
Farm_05772,WH10,3.39
Farm_05773,WH14,26.91
Farm_05774,WH18,64.4
Farm_05775,WH07,43.89
Farm_05776,WH13,29.6
Farm_05777,WH18,5.5
Farm_05778,WH15,20.01
Farm_05779,WH05,64.34
Farm_05780,WH17,50.07
Farm_05781,WH11,11.22
Farm_05782,WH18,38.07
Farm_05783,WH10,9.28
Farm_05784,WH05,10.28
Farm_05785,WH11,11.78
Farm_05786,WH17,58.49
Farm_05787,WH04,74.08
Farm_05788,WH11,59.12
Farm_05789,WH20,42.98
Farm_05790,WH10,6.81
Farm_05791,WH03,23.81
Farm_05792,WH07,49.06
Farm_05793,WH20,22.87
Farm_05794,WH20,50.49
Farm_05795,WH02,34.52
Farm_05796,WH05,46.05
Farm_05797,WH13,41.42
Farm_05798,WH04,54.17
Farm_05799,WH04,61.96
Farm_05800,WH01,21.54
Farm_05801,WH04,40.54
Farm_05802,WH06,52.3
Farm_05803,WH07,67.09
Farm_05804,WH09,57.67
Farm_05805,WH04,35.29
Farm_05806,WH12,8.14
Farm_05807,WH12,20.69
Farm_05808,WH08,36.28
Farm_05809,WH08,63.05
Farm_05810,WH01,11.83
Farm_05811,WH03,18.29
Farm_05812,WH18,62.4
Farm_05813,WH18,26.25
Farm_05814,WH05,13.04
Farm_05815,WH20,37.15
Farm_05816,WH15,41.27
Farm_05817,WH13,40.79
Farm_05818,WH17,5.34
Farm_05819,WH02,43.5
Farm_05820,WH02,29.11
Farm_05821,WH19,55.64
Farm_05822,WH07,71.75
Farm_05823,WH12,24.23
Farm_05824,WH04,52.94
Farm_05825,WH18,61.32
Farm_05826,WH20,48.98
Farm_05827,WH10,56.94
Farm_05828,WH15,48.31
Farm_05829,WH01,27.17
Farm_05830,WH04,51.95
Farm_05831,WH19,55.77
Farm_05832,WH03,61.46
Farm_05833,WH06,49.03
Farm_05834,WH12,13.44
Farm_05835,WH06,63.26
Farm_05836,WH02,15.9
Farm_05837,WH01,10.62
Farm_05838,WH01,45.01
Farm_05839,WH02,14.39
Farm_05840,WH11,15.46
Farm_05841,WH05,22.93
Farm_05842,WH12,27.24
Farm_05843,WH01,56.94
Farm_05844,WH10,25.09
Farm_05845,WH20,19.8
Farm_05846,WH05,60.71
Farm_05847,WH05,19.27
Farm_05848,WH13,2.42
Farm_05849,WH16,67.76
Farm_05850,WH16,50.5
Farm_05851,WH20,57.94
Farm_05852,WH16,72.34
Farm_05853,WH19,21.46
Farm_05854,WH17,46.25
Farm_05855,WH12,38.19
Farm_05856,WH11,56.02
Farm_05857,WH14,15.93
Farm_05858,WH02,14.68
Farm_05859,WH07,15.88
Farm_05860,WH07,7.09
Farm_05861,WH04,35.01
Farm_05862,WH14,66.72
Farm_05863,WH10,62.86
Farm_05864,WH04,56.06
Farm_05865,WH07,5.91
Farm_05866,WH20,17.42
Farm_05867,WH16,26.11
Farm_05868,WH07,20.68
Farm_05869,WH08,27.84
Farm_05870,WH11,2.64
Farm_05871,WH17,14.68
Farm_05872,WH13,70.42
Farm_05873,WH19,66.22
Farm_05874,WH06,36.8
Farm_05875,WH12,16.42
Farm_05876,WH19,60.52
Farm_05877,WH10,34.33
Farm_05878,WH15,64.51
Farm_05879,WH18,2.89
Farm_05880,WH06,37.3
Farm_05881,WH12,72.05
Farm_05882,WH16,11.59
Farm_05883,WH11,60.44
Farm_05884,WH15,18.77
Farm_05885,WH04,62.85
Farm_05886,WH03,58.75
Farm_05887,WH09,5.25
Farm_05888,WH13,1.33
Farm_05889,WH19,26.72
Farm_05890,WH13,58.72
Farm_05891,WH06,1.36
Farm_05892,WH16,41.13
Farm_05893,WH06,22.52
Farm_05894,WH19,31.58
Farm_05895,WH12,42.81
Farm_05896,WH10,25.85
Farm_05897,WH01,56.9
Farm_05898,WH03,1.78
Farm_05899,WH04,43.91
Farm_05900,WH10,11.09
Farm_05901,WH06,45.29
Farm_05902,WH02,36.19
Farm_05903,WH04,62.29
Farm_05904,WH12,13.77
Farm_05905,WH14,37.75
Farm_05906,WH09,26.96
Farm_05907,WH01,62.77
Farm_05908,WH13,74.71
Farm_05909,WH10,36.41
Farm_05910,WH03,16.08
Farm_05911,WH07,11.57
Farm_05912,WH04,25.39
Farm_05913,WH19,9.36
Farm_05914,WH18,6.65
Farm_05915,WH18,3.78
Farm_05916,WH12,23.19
Farm_05917,WH19,26.79
Farm_05918,WH19,51.52
Farm_05919,WH06,17.6
Farm_05920,WH20,16.59
Farm_05921,WH20,37.25
Farm_05922,WH01,70.86
Farm_05923,WH02,42.73
Farm_05924,WH09,74.3
Farm_05925,WH04,11.07
Farm_05926,WH06,39.7
Farm_05927,WH01,26.06
Farm_05928,WH08,11.34
Farm_05929,WH19,1.42
Farm_05930,WH06,42.85
Farm_05931,WH20,39.49
Farm_05932,WH02,39.16
Farm_05933,WH07,65.74
Farm_05934,WH01,45.69
Farm_05935,WH04,41.26
Farm_05936,WH16,19.47
Farm_05937,WH16,46.9
Farm_05938,WH08,17.95
Farm_05939,WH13,51.87
Farm_05940,WH20,35.36
Farm_05941,WH12,65.48
Farm_05942,WH20,39.73
Farm_05943,WH05,10.31
Farm_05944,WH05,44.05
Farm_05945,WH20,20.9
Farm_05946,WH16,44.16
Farm_05947,WH01,27.1
Farm_05948,WH02,73.26
Farm_05949,WH16,29.88
Farm_05950,WH15,62.28
Farm_05951,WH12,44.76
Farm_05952,WH16,0.64
Farm_05953,WH17,60.77
Farm_05954,WH13,40.74
Farm_05955,WH07,3.82
Farm_05956,WH10,60.77
Farm_05957,WH10,46.46
Farm_05958,WH14,60.97
Farm_05959,WH15,72.1
Farm_05960,WH10,51.64
Farm_05961,WH01,43.82
Farm_05962,WH12,62.57
Farm_05963,WH11,15.02
Farm_05964,WH19,60.46
Farm_05965,WH09,33.88
Farm_05966,WH16,18.4
Farm_05967,WH07,35.12
Farm_05968,WH03,26.29
Farm_05969,WH18,11.22
Farm_05970,WH07,22.29
Farm_05971,WH14,57.74
Farm_05972,WH05,42.95
Farm_05973,WH02,19.87
Farm_05974,WH16,34.41
Farm_05975,WH05,22.18
Farm_05976,WH13,1.96
Farm_05977,WH17,41.74
Farm_05978,WH07,11.59
Farm_05979,WH10,37.66
Farm_05980,WH13,63.96
Farm_05981,WH16,49.44
Farm_05982,WH16,63.71
Farm_05983,WH19,27.64
Farm_05984,WH01,27.61
Farm_05985,WH17,17.73
Farm_05986,WH14,3.57
Farm_05987,WH20,57.14
Farm_05988,WH01,16.29
Farm_05989,WH09,28.28
Farm_05990,WH18,9.3
Farm_05991,WH15,21.48
Farm_05992,WH10,24.07
Farm_05993,WH19,32.92
Farm_05994,WH11,4.77
Farm_05995,WH19,37.75
Farm_05996,WH07,70.2
Farm_05997,WH09,8.87
Farm_05998,WH10,54.24
Farm_05999,WH03,26.21
Farm_06000,WH05,18.94
Farm_06001,WH08,22.98
Farm_06002,WH19,33.1
Farm_06003,WH15,59.93
Farm_06004,WH19,11.1
Farm_06005,WH01,48.37
Farm_06006,WH12,54.51
Farm_06007,WH02,9.22
Farm_06008,WH03,22.91
Farm_06009,WH05,8.18
Farm_06010,WH03,19.82
Farm_06011,WH12,42.49
Farm_06012,WH12,28.86
Farm_06013,WH02,9.05
Farm_06014,WH08,12.14
Farm_06015,WH18,55.01
Farm_06016,WH09,50.16
Farm_06017,WH04,17.39
Farm_06018,WH11,7.58
Farm_06019,WH06,45.19
Farm_06020,WH08,24.34
Farm_06021,WH12,32.29
Farm_06022,WH12,29.64
Farm_06023,WH16,20.5
Farm_06024,WH12,17.61
Farm_06025,WH16,31.74
Farm_06026,WH09,53.42
Farm_06027,WH17,61.1
Farm_06028,WH17,44.28
Farm_06029,WH06,57.04
Farm_06030,WH14,8.58
Farm_06031,WH20,35.27
Farm_06032,WH06,37.19
Farm_06033,WH10,4.44
Farm_06034,WH19,23.76
Farm_06035,WH05,73.33
Farm_06036,WH02,69.84
Farm_06037,WH10,52.06
Farm_06038,WH15,6.1
Farm_06039,WH03,46.59
Farm_06040,WH04,71.86
Farm_06041,WH02,21.81
Farm_06042,WH18,58.66
Farm_06043,WH14,13.86
Farm_06044,WH14,24.52
Farm_06045,WH18,6.41
Farm_06046,WH14,37.55
Farm_06047,WH18,45.57
Farm_06048,WH01,33.78
Farm_06049,WH11,5.52
Farm_06050,WH11,38.16
Farm_06051,WH20,11.58
Farm_06052,WH02,43.11
Farm_06053,WH16,65.75
Farm_06054,WH15,33.92
Farm_06055,WH07,71.7
Farm_06056,WH08,66.9
Farm_06057,WH02,10.63
Farm_06058,WH01,65.77
Farm_06059,WH11,47.36
Farm_06060,WH08,44.08
Farm_06061,WH14,8.3
Farm_06062,WH16,19.54
Farm_06063,WH06,41.92
Farm_06064,WH17,21.58
Farm_06065,WH15,33.45
Farm_06066,WH18,6.34
Farm_06067,WH13,45.45
Farm_06068,WH19,32.62
Farm_06069,WH12,72.72
Farm_06070,WH04,55.72
Farm_06071,WH14,1.71
Farm_06072,WH10,40.92
Farm_06073,WH19,49.34
Farm_06074,WH07,29.59
Farm_06075,WH18,28.14
Farm_06076,WH13,60.95
Farm_06077,WH15,14.37
Farm_06078,WH10,62.61
Farm_06079,WH03,54.15
Farm_06080,WH08,23.64
Farm_06081,WH16,14.96
Farm_06082,WH16,20.16
Farm_06083,WH09,40.39
Farm_06084,WH18,47.67
Farm_06085,WH12,24.56
Farm_06086,WH07,48.38
Farm_06087,WH02,12.39
Farm_06088,WH14,56.46
Farm_06089,WH17,18.56
Farm_06090,WH20,21.51
Farm_06091,WH03,43.92
Farm_06092,WH02,72.42
Farm_06093,WH12,7.82
Farm_06094,WH19,65.48
Farm_06095,WH14,65.12
Farm_06096,WH13,68.43
Farm_06097,WH14,14.2
Farm_06098,WH03,31.86
Farm_06099,WH05,13.78
Farm_06100,WH15,21.05
Farm_06101,WH11,40.19
Farm_06102,WH14,1.73
Farm_06103,WH09,9.8
Farm_06104,WH05,15.95
Farm_06105,WH08,50.41
Farm_06106,WH20,19.45
Farm_06107,WH04,54.12
Farm_06108,WH07,47.18
Farm_06109,WH19,42.46
Farm_06110,WH11,25.98
Farm_06111,WH01,59.76
Farm_06112,WH02,67.27
Farm_06113,WH10,23.4
Farm_06114,WH15,13.08
Farm_06115,WH05,9.49
Farm_06116,WH15,14.35
Farm_06117,WH16,72.8
Farm_06118,WH11,21.26
Farm_06119,WH02,36.64
Farm_06120,WH01,9.86
Farm_06121,WH19,16.99
Farm_06122,WH10,11.48
Farm_06123,WH19,73.61
Farm_06124,WH19,51.53
Farm_06125,WH18,74.0
Farm_06126,WH05,25.66
Farm_06127,WH16,27.16
Farm_06128,WH13,40.21
Farm_06129,WH01,67.02
Farm_06130,WH18,37.62
Farm_06131,WH18,68.62
Farm_06132,WH08,15.4
Farm_06133,WH02,16.56
Farm_06134,WH02,69.22
Farm_06135,WH18,19.67
Farm_06136,WH02,11.01
Farm_06137,WH20,11.51
Farm_06138,WH18,31.68
Farm_06139,WH03,2.21
Farm_06140,WH20,35.41
Farm_06141,WH07,39.73
Farm_06142,WH15,38.34
Farm_06143,WH06,69.34
Farm_06144,WH20,27.15
Farm_06145,WH20,62.99
Farm_06146,WH07,37.64
Farm_06147,WH01,44.29
Farm_06148,WH07,22.62
Farm_06149,WH18,15.43
Farm_06150,WH17,72.12
Farm_06151,WH12,51.09
Farm_06152,WH10,46.31
Farm_06153,WH05,35.77
Farm_06154,WH14,27.51
Farm_06155,WH10,49.86
Farm_06156,WH02,51.77
Farm_06157,WH18,31.83
Farm_06158,WH13,41.68
Farm_06159,WH14,9.18
Farm_06160,WH15,73.51
Farm_06161,WH12,71.42
Farm_06162,WH17,60.19
Farm_06163,WH10,48.57
Farm_06164,WH20,56.73
Farm_06165,WH19,47.79
Farm_06166,WH08,10.78
Farm_06167,WH09,46.71
Farm_06168,WH18,66.44
Farm_06169,WH07,72.85
Farm_06170,WH12,32.26
Farm_06171,WH08,61.65
Farm_06172,WH08,4.43
Farm_06173,WH13,63.93
Farm_06174,WH04,41.78
Farm_06175,WH07,5.42
Farm_06176,WH16,39.73
Farm_06177,WH06,70.53
Farm_06178,WH13,11.66
Farm_06179,WH09,26.53
Farm_06180,WH06,22.48
Farm_06181,WH17,10.29
Farm_06182,WH09,68.91
Farm_06183,WH18,11.04
Farm_06184,WH05,56.94
Farm_06185,WH08,29.79
Farm_06186,WH13,36.74
Farm_06187,WH09,59.93
Farm_06188,WH04,18.04
Farm_06189,WH14,39.1
Farm_06190,WH03,46.92
Farm_06191,WH09,33.6
Farm_06192,WH12,66.25
Farm_06193,WH05,59.81
Farm_06194,WH07,51.76
Farm_06195,WH01,5.07
Farm_06196,WH12,38.74
Farm_06197,WH20,47.6
Farm_06198,WH02,7.21
Farm_06199,WH02,3.49
Farm_06200,WH19,29.78
Farm_06201,WH10,18.53
Farm_06202,WH10,25.58
Farm_06203,WH10,54.67
Farm_06204,WH19,8.21
Farm_06205,WH08,50.94
Farm_06206,WH07,74.01
Farm_06207,WH07,51.89
Farm_06208,WH02,68.09
Farm_06209,WH05,42.72
Farm_06210,WH13,8.26
Farm_06211,WH12,54.74
Farm_06212,WH12,4.9
Farm_06213,WH12,4.86
Farm_06214,WH16,48.01
Farm_06215,WH16,30.96
Farm_06216,WH12,9.03
Farm_06217,WH05,72.84
Farm_06218,WH01,29.17
Farm_06219,WH02,56.32
Farm_06220,WH01,10.26
Farm_06221,WH11,5.54
Farm_06222,WH06,10.22
Farm_06223,WH08,19.67
Farm_06224,WH16,8.09
Farm_06225,WH17,74.99
Farm_06226,WH06,39.82
Farm_06227,WH14,33.63
Farm_06228,WH03,52.23
Farm_06229,WH06,5.15
Farm_06230,WH07,64.28
Farm_06231,WH17,1.96
Farm_06232,WH10,14.62
Farm_06233,WH10,49.01
Farm_06234,WH05,36.56
Farm_06235,WH01,52.75
Farm_06236,WH09,29.49
Farm_06237,WH19,55.14
Farm_06238,WH15,28.95
Farm_06239,WH20,69.7
Farm_06240,WH18,31.51
Farm_06241,WH03,65.8
Farm_06242,WH03,13.44
Farm_06243,WH07,26.4
Farm_06244,WH19,11.9
Farm_06245,WH20,60.8
Farm_06246,WH11,54.93
Farm_06247,WH12,35.9
Farm_06248,WH13,34.07
Farm_06249,WH13,38.98
Farm_06250,WH03,56.66
Farm_06251,WH05,31.75
Farm_06252,WH01,71.23
Farm_06253,WH09,7.21
Farm_06254,WH07,54.08
Farm_06255,WH19,31.97
Farm_06256,WH19,39.94
Farm_06257,WH12,45.25
Farm_06258,WH04,51.92
Farm_06259,WH11,14.43
Farm_06260,WH08,3.44
Farm_06261,WH13,1.24
Farm_06262,WH13,74.2
Farm_06263,WH13,23.6
Farm_06264,WH09,12.16
Farm_06265,WH12,41.58
Farm_06266,WH01,65.9
Farm_06267,WH14,62.52
Farm_06268,WH08,6.12
Farm_06269,WH09,16.14
Farm_06270,WH20,37.37
Farm_06271,WH09,61.93
Farm_06272,WH02,36.36
Farm_06273,WH04,11.21
Farm_06274,WH01,34.3
Farm_06275,WH20,74.43
Farm_06276,WH14,56.99
Farm_06277,WH12,16.69
Farm_06278,WH17,64.33
Farm_06279,WH20,3.6
Farm_06280,WH08,46.44
Farm_06281,WH15,32.72
Farm_06282,WH17,53.56
Farm_06283,WH02,39.43
Farm_06284,WH04,6.52
Farm_06285,WH20,52.41
Farm_06286,WH18,28.09
Farm_06287,WH16,30.59
Farm_06288,WH01,45.0
Farm_06289,WH18,39.7
Farm_06290,WH19,47.46
Farm_06291,WH19,72.66
Farm_06292,WH04,73.26
Farm_06293,WH19,55.92
Farm_06294,WH16,45.32
Farm_06295,WH13,18.83
Farm_06296,WH10,2.76
Farm_06297,WH04,38.92
Farm_06298,WH18,25.97
Farm_06299,WH07,11.19
Farm_06300,WH20,32.52
Farm_06301,WH13,28.28
Farm_06302,WH06,39.51
Farm_06303,WH05,0.57
Farm_06304,WH11,58.05
Farm_06305,WH20,14.48
Farm_06306,WH06,63.38
Farm_06307,WH02,19.42
Farm_06308,WH20,68.52
Farm_06309,WH06,20.85
Farm_06310,WH11,8.34
Farm_06311,WH05,6.71
Farm_06312,WH20,71.03
Farm_06313,WH12,14.33
Farm_06314,WH06,22.48
Farm_06315,WH06,73.71
Farm_06316,WH09,66.26
Farm_06317,WH13,52.37
Farm_06318,WH15,22.78
Farm_06319,WH10,6.91
Farm_06320,WH10,4.47
Farm_06321,WH05,57.72
Farm_06322,WH06,57.41
Farm_06323,WH13,25.57
Farm_06324,WH16,26.23
Farm_06325,WH13,57.14
Farm_06326,WH17,54.56
Farm_06327,WH10,31.1
Farm_06328,WH09,60.15
Farm_06329,WH02,27.26
Farm_06330,WH15,8.91
Farm_06331,WH10,67.27
Farm_06332,WH02,34.84
Farm_06333,WH01,20.12
Farm_06334,WH20,17.8
Farm_06335,WH02,51.35
Farm_06336,WH02,50.98
Farm_06337,WH17,57.0
Farm_06338,WH03,21.45
Farm_06339,WH10,6.82
Farm_06340,WH10,37.57
Farm_06341,WH03,17.11
Farm_06342,WH05,5.33
Farm_06343,WH03,17.79
Farm_06344,WH13,6.1
Farm_06345,WH14,37.94
Farm_06346,WH12,42.99
Farm_06347,WH02,46.73
Farm_06348,WH03,73.65
Farm_06349,WH03,10.79
Farm_06350,WH04,19.84
Farm_06351,WH04,43.08
Farm_06352,WH20,58.21
Farm_06353,WH10,10.01
Farm_06354,WH02,71.17
Farm_06355,WH20,53.52
Farm_06356,WH14,17.75
Farm_06357,WH02,2.5
Farm_06358,WH15,59.13
Farm_06359,WH12,17.78
Farm_06360,WH02,47.17
Farm_06361,WH14,36.81
Farm_06362,WH11,41.34
Farm_06363,WH14,12.01
Farm_06364,WH10,14.86
Farm_06365,WH20,13.48
Farm_06366,WH12,7.64
Farm_06367,WH13,26.05
Farm_06368,WH03,8.07
Farm_06369,WH09,72.35
Farm_06370,WH07,2.03
Farm_06371,WH17,74.88
Farm_06372,WH08,62.95
Farm_06373,WH03,45.71
Farm_06374,WH19,13.62
Farm_06375,WH04,74.64
Farm_06376,WH17,31.8
Farm_06377,WH13,47.36
Farm_06378,WH13,4.36
Farm_06379,WH20,33.79
Farm_06380,WH20,15.41
Farm_06381,WH18,57.92
Farm_06382,WH02,14.24
Farm_06383,WH08,69.36
Farm_06384,WH06,60.63
Farm_06385,WH13,25.47
Farm_06386,WH01,67.41
Farm_06387,WH11,12.4
Farm_06388,WH09,20.58
Farm_06389,WH09,42.25
Farm_06390,WH15,37.65
Farm_06391,WH19,19.49
Farm_06392,WH14,51.01
Farm_06393,WH03,28.61
Farm_06394,WH03,23.29
Farm_06395,WH06,41.61
Farm_06396,WH14,19.33
Farm_06397,WH16,50.8
Farm_06398,WH16,35.43
Farm_06399,WH06,27.27
Farm_06400,WH05,3.98
Farm_06401,WH06,27.25
Farm_06402,WH09,37.43
Farm_06403,WH12,70.19
Farm_06404,WH02,30.64
Farm_06405,WH14,71.43
Farm_06406,WH10,29.61
Farm_06407,WH11,43.58
Farm_06408,WH09,67.28
Farm_06409,WH12,69.75
Farm_06410,WH02,6.29
Farm_06411,WH02,37.24
Farm_06412,WH08,50.46
Farm_06413,WH03,47.3
Farm_06414,WH02,45.27
Farm_06415,WH17,56.8
Farm_06416,WH09,52.06
Farm_06417,WH02,50.77
Farm_06418,WH06,4.67
Farm_06419,WH12,59.5
Farm_06420,WH17,16.81
Farm_06421,WH20,41.0
Farm_06422,WH05,39.95
Farm_06423,WH05,52.8
Farm_06424,WH09,21.4
Farm_06425,WH19,8.59
Farm_06426,WH06,6.74
Farm_06427,WH04,44.89
Farm_06428,WH13,58.33
Farm_06429,WH19,35.84
Farm_06430,WH06,44.86
Farm_06431,WH05,22.9
Farm_06432,WH17,7.86
Farm_06433,WH07,22.46
Farm_06434,WH14,6.78
Farm_06435,WH13,30.98
Farm_06436,WH04,62.84
Farm_06437,WH19,38.57
Farm_06438,WH18,8.42
Farm_06439,WH12,46.9
Farm_06440,WH10,44.48
Farm_06441,WH19,24.59
Farm_06442,WH18,36.78
Farm_06443,WH04,2.05
Farm_06444,WH20,54.28
Farm_06445,WH03,53.21
Farm_06446,WH05,26.18
Farm_06447,WH09,58.91
Farm_06448,WH14,32.28
Farm_06449,WH01,70.9
Farm_06450,WH04,64.97
Farm_06451,WH19,47.78
Farm_06452,WH20,66.32
Farm_06453,WH10,60.13
Farm_06454,WH05,45.81
Farm_06455,WH16,2.04
Farm_06456,WH12,1.6
Farm_06457,WH20,36.57
Farm_06458,WH04,53.67
Farm_06459,WH04,29.35
Farm_06460,WH02,39.77
Farm_06461,WH04,32.69
Farm_06462,WH19,1.92
Farm_06463,WH09,67.03
Farm_06464,WH17,47.87
Farm_06465,WH12,34.66
Farm_06466,WH01,68.27
Farm_06467,WH18,54.08
Farm_06468,WH18,59.29
Farm_06469,WH03,40.39
Farm_06470,WH17,38.19
Farm_06471,WH15,32.34
Farm_06472,WH06,6.98
Farm_06473,WH19,24.17
Farm_06474,WH11,25.27
Farm_06475,WH18,46.13
Farm_06476,WH17,73.53
Farm_06477,WH09,12.92
Farm_06478,WH01,70.73
Farm_06479,WH10,8.73
Farm_06480,WH03,44.84
Farm_06481,WH01,16.14
Farm_06482,WH04,44.91
Farm_06483,WH09,23.07
Farm_06484,WH15,47.53
Farm_06485,WH19,34.29
Farm_06486,WH03,54.26
Farm_06487,WH16,27.71
Farm_06488,WH06,25.98
Farm_06489,WH01,38.73
Farm_06490,WH14,50.36
Farm_06491,WH20,47.65
Farm_06492,WH19,11.22
Farm_06493,WH14,62.34
Farm_06494,WH12,47.53
Farm_06495,WH16,22.82
Farm_06496,WH03,23.67
Farm_06497,WH12,10.09
Farm_06498,WH02,58.72
Farm_06499,WH11,41.07
Farm_06500,WH07,44.83
Farm_06501,WH07,59.58
Farm_06502,WH18,15.39
Farm_06503,WH20,70.59
Farm_06504,WH03,27.92
Farm_06505,WH06,45.09
Farm_06506,WH15,46.99
Farm_06507,WH15,1.93
Farm_06508,WH10,61.72
Farm_06509,WH19,33.9
Farm_06510,WH09,63.2
Farm_06511,WH03,46.45
Farm_06512,WH12,42.69
Farm_06513,WH20,62.85
Farm_06514,WH19,12.83
Farm_06515,WH20,2.54
Farm_06516,WH08,24.1
Farm_06517,WH09,31.96
Farm_06518,WH06,58.77
Farm_06519,WH03,2.03
Farm_06520,WH16,58.32
Farm_06521,WH05,11.78
Farm_06522,WH02,59.57
Farm_06523,WH19,47.15
Farm_06524,WH19,36.18
Farm_06525,WH08,4.15
Farm_06526,WH20,14.12
Farm_06527,WH09,28.66
Farm_06528,WH09,53.58
Farm_06529,WH08,14.98
Farm_06530,WH02,45.08
Farm_06531,WH09,34.97
Farm_06532,WH17,17.56
Farm_06533,WH05,61.4
Farm_06534,WH18,44.96
Farm_06535,WH12,7.37
Farm_06536,WH11,5.34
Farm_06537,WH20,70.2
Farm_06538,WH09,11.25
Farm_06539,WH12,39.12
Farm_06540,WH18,48.39
Farm_06541,WH02,33.91
Farm_06542,WH15,27.36
Farm_06543,WH15,51.17
Farm_06544,WH18,37.74
Farm_06545,WH20,3.08
Farm_06546,WH13,30.47
Farm_06547,WH06,17.79
Farm_06548,WH11,61.17
Farm_06549,WH11,39.95
Farm_06550,WH20,57.32
Farm_06551,WH19,0.75
Farm_06552,WH04,67.06
Farm_06553,WH06,36.28
Farm_06554,WH17,26.69
Farm_06555,WH04,12.33
Farm_06556,WH02,12.56
Farm_06557,WH15,21.68
Farm_06558,WH11,58.64
Farm_06559,WH17,15.42
Farm_06560,WH08,15.43
Farm_06561,WH18,23.31
Farm_06562,WH15,71.15
Farm_06563,WH16,12.88
Farm_06564,WH18,8.51
Farm_06565,WH07,64.77
Farm_06566,WH02,22.03
Farm_06567,WH03,40.44
Farm_06568,WH16,70.85
Farm_06569,WH06,21.74
Farm_06570,WH01,6.34
Farm_06571,WH17,38.79
Farm_06572,WH05,50.24
Farm_06573,WH15,39.54
Farm_06574,WH05,35.0
Farm_06575,WH03,31.56
Farm_06576,WH05,17.74
Farm_06577,WH05,45.02
Farm_06578,WH02,35.68
Farm_06579,WH06,13.89
Farm_06580,WH09,6.94
Farm_06581,WH18,68.48
Farm_06582,WH20,52.39
Farm_06583,WH06,12.29
Farm_06584,WH13,20.67
Farm_06585,WH09,6.18
Farm_06586,WH03,24.18
Farm_06587,WH04,74.65
Farm_06588,WH06,37.1
Farm_06589,WH07,31.44
Farm_06590,WH02,38.52
Farm_06591,WH14,74.51
Farm_06592,WH18,22.29
Farm_06593,WH09,50.16
Farm_06594,WH10,46.07
Farm_06595,WH02,15.39
Farm_06596,WH10,56.46
Farm_06597,WH08,20.58
Farm_06598,WH16,71.81
Farm_06599,WH19,43.7
Farm_06600,WH05,46.21
Farm_06601,WH05,7.8
Farm_06602,WH10,53.04
Farm_06603,WH20,55.71
Farm_06604,WH17,65.98
Farm_06605,WH20,38.37
Farm_06606,WH10,42.24
Farm_06607,WH15,25.46
Farm_06608,WH08,44.77
Farm_06609,WH12,45.97
Farm_06610,WH11,36.93
Farm_06611,WH10,36.75
Farm_06612,WH13,37.64
Farm_06613,WH04,31.97
Farm_06614,WH05,65.76
Farm_06615,WH07,66.72
Farm_06616,WH08,61.23
Farm_06617,WH07,34.4
Farm_06618,WH02,33.77
Farm_06619,WH02,21.39
Farm_06620,WH01,71.99
Farm_06621,WH10,53.08
Farm_06622,WH10,22.71
Farm_06623,WH03,61.14
Farm_06624,WH11,63.28
Farm_06625,WH04,71.23
Farm_06626,WH09,68.3
Farm_06627,WH16,56.72
Farm_06628,WH07,11.24
Farm_06629,WH20,19.44
Farm_06630,WH09,48.65
Farm_06631,WH20,59.82
Farm_06632,WH08,21.09
Farm_06633,WH02,74.42
Farm_06634,WH16,16.48
Farm_06635,WH07,53.98
Farm_06636,WH08,34.84
Farm_06637,WH06,48.43
Farm_06638,WH17,65.21
Farm_06639,WH07,63.41
Farm_06640,WH12,14.46
Farm_06641,WH09,66.46
Farm_06642,WH08,16.94
Farm_06643,WH18,59.05
Farm_06644,WH18,7.81
Farm_06645,WH16,62.04
Farm_06646,WH17,41.62
Farm_06647,WH05,49.5
Farm_06648,WH14,53.34
Farm_06649,WH08,44.54
