farm_id,disease,severity
Farm_05452,Healthy,Low
Farm_05453,Healthy,Low
Farm_05454,Root Rot,Medium
Farm_05455,Leaf Blight,Medium
Farm_05456,Root Rot,Medium
Farm_05457,Healthy,High
Farm_05458,Leaf Blight,High
Farm_05459,Rust,Low
Farm_05460,Root Rot,Medium
Farm_05461,Leaf Blight,High
Farm_05462,Rust,High
Farm_05463,Rust,Low
Farm_05464,Rust,Medium
Farm_05465,Root Rot,Low
Farm_05466,Root Rot,Medium
Farm_05467,Fall Armyworm,Medium
Farm_05468,Healthy,Low
Farm_05469,Fall Armyworm,Medium
Farm_05470,Healthy,High
Farm_05471,Fall Armyworm,Low
Farm_05472,Leaf Blight,Medium
Farm_05473,Healthy,Low
Farm_05474,Root Rot,Low
Farm_05475,Rust,Low
Farm_05476,Rust,High
Farm_05477,Rust,High
Farm_05478,Healthy,Medium
Farm_05479,Rust,Medium
Farm_05480,Healthy,Low
Farm_05481,Rust,Medium
Farm_05482,Healthy,High
Farm_05483,Root Rot,Low
Farm_05484,Rust,Medium
Farm_05485,Rust,Low
Farm_05486,Fall Armyworm,Low
Farm_05487,Fall Armyworm,High
Farm_05488,Leaf Blight,High
Farm_05489,Rust,High
Farm_05490,Rust,High
Farm_05491,Leaf Blight,Low
Farm_05492,Leaf Blight,Low
Farm_05493,Fall Armyworm,Low
Farm_05494,Rust,Low
Farm_05495,Rust,Low
Farm_05496,Healthy,Medium
Farm_05497,Root Rot,Low
Farm_05498,Root Rot,Medium
Farm_05499,Rust,Low
Farm_05500,Leaf Blight,Medium
Farm_05501,Leaf Blight,High
Farm_05502,Healthy,High
Farm_05503,Fall Armyworm,Low
Farm_05504,Root Rot,Low
Farm_05505,Fall Armyworm,High
Farm_05506,Root Rot,Medium
Farm_05507,Root Rot,Low
Farm_05508,Root Rot,Medium
Farm_05509,Fall Armyworm,Medium
Farm_05510,Fall Armyworm,High
Farm_05511,Fall Armyworm,High
Farm_05512,Rust,Low
Farm_05513,Healthy,Medium
Farm_05514,Root Rot,Medium
Farm_05515,Healthy,High
Farm_05516,Fall Armyworm,High
Farm_05517,Rust,Medium
Farm_05518,Rust,Medium
Farm_05519,Healthy,Medium
Farm_05520,Rust,High
Farm_05521,Healthy,High
Farm_05522,Leaf Blight,High
Farm_05523,Rust,Medium
Farm_05524,Root Rot,Low
Farm_05525,Root Rot,Medium
Farm_05526,Fall Armyworm,High
Farm_05527,Fall Armyworm,Medium
Farm_05528,Rust,Low
Farm_05529,Leaf Blight,High
Farm_05530,Fall Armyworm,Low
Farm_05531,Healthy,High
Farm_05532,Root Rot,High
Farm_05533,Leaf Blight,Medium
Farm_05534,Root Rot,Medium
Farm_05535,Healthy,Medium
Farm_05536,Rust,High
Farm_05537,Leaf Blight,Medium
Farm_05538,Leaf Blight,Medium
Farm_05539,Root Rot,Low
Farm_05540,Root Rot,High
Farm_05541,Fall Armyworm,High
Farm_05542,Fall Armyworm,High
Farm_05543,Root Rot,Low
Farm_05544,Root Rot,Medium
Farm_05545,Healthy,High
Farm_05546,Rust,High
Farm_05547,Fall Armyworm,Medium
Farm_05548,Leaf Blight,Medium
Farm_05549,Root Rot,Low
Farm_05550,Healthy,High
Farm_05551,Root Rot,Medium
Farm_05552,Healthy,Low
Farm_05553,Root Rot,Low
Farm_05554,Root Rot,Medium
Farm_05555,Fall Armyworm,Low
Farm_05556,Leaf Blight,High
Farm_05557,Fall Armyworm,Low
Farm_05558,Healthy,High
Farm_05559,Leaf Blight,Low
Farm_05560,Root Rot,Low
Farm_05561,Root Rot,Medium
Farm_05562,Root Rot,Medium
Farm_05563,Leaf Blight,High
Farm_05564,Root Rot,Low
Farm_05565,Root Rot,Low
Farm_05566,Fall Armyworm,High
Farm_05567,Rust,Medium
Farm_05568,Rust,Low
Farm_05569,Root Rot,Medium
Farm_05570,Rust,Low
Farm_05571,Root Rot,Low
Farm_05572,Leaf Blight,High
Farm_05573,Root Rot,Medium
Farm_05574,Leaf Blight,Low
Farm_05575,Healthy,Low
Farm_05576,Leaf Blight,High
Farm_05577,Healthy,High
Farm_05578,Rust,Low
Farm_05579,Rust,High
Farm_05580,Leaf Blight,High
Farm_05581,Fall Armyworm,Medium
Farm_05582,Fall Armyworm,Medium
Farm_05583,Rust,Low
Farm_05584,Healthy,Low
Farm_05585,Leaf Blight,Medium
Farm_05586,Rust,Low
Farm_05587,Fall Armyworm,High
Farm_05588,Leaf Blight,Medium
Farm_05589,Healthy,High
Farm_05590,Rust,High
Farm_05591,Fall Armyworm,Low
Farm_05592,Healthy,Low
Farm_05593,Healthy,High
Farm_05594,Leaf Blight,Low
Farm_05595,Leaf Blight,High
Farm_05596,Fall Armyworm,High
Farm_05597,Healthy,Medium
Farm_05598,Healthy,Low
Farm_05599,Leaf Blight,Low
Farm_05600,Rust,Low
Farm_05601,Rust,Low
Farm_05602,Rust,Low
Farm_05603,Fall Armyworm,Low
Farm_05604,Leaf Blight,Low
Farm_05605,Healthy,Medium
Farm_05606,Fall Armyworm,Low
Farm_05607,Root Rot,High
Farm_05608,Rust,High
Farm_05609,Root Rot,High
Farm_05610,Rust,High
Farm_05611,Leaf Blight,Low
Farm_05612,Root Rot,Low
Farm_05613,Fall Armyworm,Low
Farm_05614,Leaf Blight,Medium
Farm_05615,Healthy,High
Farm_05616,Healthy,High
Farm_05617,Root Rot,High
Farm_05618,Healthy,High
Farm_05619,Leaf Blight,Medium
Farm_05620,Fall Armyworm,Medium
Farm_05621,Root Rot,Low
Farm_05622,Root Rot,High
Farm_05623,Healthy,High
Farm_05624,Rust,Medium
Farm_05625,Fall Armyworm,High
Farm_05626,Healthy,Medium
Farm_05627,Rust,Medium
Farm_05628,Leaf Blight,Medium
Farm_05629,Leaf Blight,Low
Farm_05630,Leaf Blight,High
Farm_05631,Rust,Medium
Farm_05632,Rust,High
Farm_05633,Rust,High
Farm_05634,Fall Armyworm,High
Farm_05635,Fall Armyworm,High
Farm_05636,Healthy,Medium
Farm_05637,Rust,High
Farm_05638,Leaf Blight,High
Farm_05639,Leaf Blight,Medium
Farm_05640,Fall Armyworm,Low
Farm_05641,Leaf Blight,Medium
Farm_05642,Root Rot,High
Farm_05643,Healthy,Medium
Farm_05644,Root Rot,Medium
Farm_05645,Leaf Blight,High
Farm_05646,Healthy,Low
Farm_05647,Leaf Blight,Medium
Farm_05648,Rust,High
Farm_05649,Healthy,High
Farm_05650,Fall Armyworm,High
Farm_05651,Root Rot,High
Farm_05652,Healthy,Medium
Farm_05653,Leaf Blight,Low
Farm_05654,Root Rot,Medium
Farm_05655,Root Rot,High
Farm_05656,Fall Armyworm,Low
Farm_05657,Rust,High
Farm_05658,Healthy,Medium
Farm_05659,Leaf Blight,Low
Farm_05660,Rust,High
Farm_05661,Rust,High
Farm_05662,Healthy,Medium
Farm_05663,Root Rot,Medium
Farm_05664,Root Rot,Medium
Farm_05665,Healthy,High
Farm_05666,Leaf Blight,Medium
Farm_05667,Healthy,Medium
Farm_05668,Healthy,Medium
Farm_05669,Root Rot,High
Farm_05670,Fall Armyworm,High
Farm_05671,Rust,Low
Farm_05672,Healthy,Medium
Farm_05673,Fall Armyworm,High
Farm_05674,Root Rot,High
Farm_05675,Root Rot,Medium
Farm_05676,Rust,Medium
Farm_05677,Fall Armyworm,Low
Farm_05678,Root Rot,High
Farm_05679,Rust,High
Farm_05680,Root Rot,High
Farm_05681,Healthy,High
Farm_05682,Rust,Medium
Farm_05683,Leaf Blight,Medium
Farm_05684,Root Rot,Medium
Farm_05685,Healthy,Low
Farm_05686,Root Rot,Medium
Farm_05687,Root Rot,High
Farm_05688,Healthy,High
Farm_05689,Healthy,High
Farm_05690,Healthy,High
Farm_05691,Healthy,Medium
Farm_05692,Healthy,Low
Farm_05693,Rust,Medium
Farm_05694,Rust,High
Farm_05695,Rust,Medium
Farm_05696,Root Rot,Medium
Farm_05697,Rust,Medium
Farm_05698,Healthy,Medium
Farm_05699,Fall Armyworm,Medium
Farm_05700,Rust,High
Farm_05701,Healthy,Low
Farm_05702,Fall Armyworm,High
Farm_05703,Root Rot,Medium
Farm_05704,Rust,High
Farm_05705,Rust,Medium
Farm_05706,Healthy,Medium
Farm_05707,Rust,High
Farm_05708,Root Rot,High
Farm_05709,Root Rot,High
Farm_05710,Leaf Blight,High
Farm_05711,Healthy,Low
Farm_05712,Leaf Blight,Low
Farm_05713,Leaf Blight,Low
Farm_05714,Rust,Medium
Farm_05715,Healthy,High
Farm_05716,Fall Armyworm,Medium
Farm_05717,Rust,Low
Farm_05718,Fall Armyworm,High
Farm_05719,Fall Armyworm,Medium
Farm_05720,Healthy,High
Farm_05721,Fall Armyworm,Medium
Farm_05722,Fall Armyworm,Low
Farm_05723,Fall Armyworm,Medium
Farm_05724,Root Rot,Medium
Farm_05725,Healthy,High
Farm_05726,Fall Armyworm,High
Farm_05727,Healthy,High
Farm_05728,Fall Armyworm,Low
Farm_05729,Healthy,High
Farm_05730,Healthy,Medium
Farm_05731,Leaf Blight,Low
Farm_05732,Root Rot,Low
Farm_05733,Leaf Blight,High
Farm_05734,Rust,Low
Farm_05735,Healthy,Low
Farm_05736,Healthy,Medium
Farm_05737,Rust,Low
Farm_05738,Root Rot,High
Farm_05739,Healthy,High
Farm_05740,Leaf Blight,High
Farm_05741,Healthy,High
Farm_05742,Healthy,Low
Farm_05743,Rust,Low
Farm_05744,Healthy,Low
Farm_05745,Fall Armyworm,Low
Farm_05746,Rust,Low
Farm_05747,Fall Armyworm,High
Farm_05748,Root Rot,High
Farm_05749,Healthy,High
Farm_05750,Root Rot,High
Farm_05751,Fall Armyworm,High
Farm_05752,Root Rot,High
Farm_05753,Fall Armyworm,Medium
Farm_05754,Root Rot,Low
Farm_05755,Fall Armyworm,Medium
Farm_05756,Rust,Low
Farm_05757,Fall Armyworm,Low
Farm_05758,Root Rot,Medium
Farm_05759,Rust,Low
Farm_05760,Leaf Blight,High
Farm_05761,Rust,Low
Farm_05762,Leaf Blight,Medium
Farm_05763,Fall Armyworm,High
Farm_05764,Fall Armyworm,Low
Farm_05765,Root Rot,High
Farm_05766,Root Rot,Medium
Farm_05767,Rust,High
Farm_05768,Leaf Blight,Medium
Farm_05769,Fall Armyworm,Low
Farm_05770,Root Rot,High
Farm_05771,Leaf Blight,High
Farm_05772,Fall Armyworm,Low
Farm_05773,Root Rot,High
Farm_05774,Healthy,High
Farm_05775,Root Rot,High
Farm_05776,Fall Armyworm,Medium
Farm_05777,Fall Armyworm,Low
Farm_05778,Leaf Blight,Low
Farm_05779,Leaf Blight,High
Farm_05780,Rust,Low
Farm_05781,Fall Armyworm,Medium
Farm_05782,Healthy,Low
Farm_05783,Fall Armyworm,High
Farm_05784,Fall Armyworm,High
Farm_05785,Healthy,Low
Farm_05786,Leaf Blight,Low
Farm_05787,Fall Armyworm,Medium
Farm_05788,Fall Armyworm,Medium
Farm_05789,Fall Armyworm,High
Farm_05790,Root Rot,Medium
Farm_05791,Leaf Blight,Low
Farm_05792,Leaf Blight,Medium
Farm_05793,Root Rot,Medium
Farm_05794,Root Rot,Low
Farm_05795,Healthy,Low
Farm_05796,Root Rot,High
Farm_05797,Healthy,Low
Farm_05798,Leaf Blight,Low
Farm_05799,Leaf Blight,Medium
Farm_05800,Fall Armyworm,High
Farm_05801,Root Rot,Low
Farm_05802,Root Rot,High
Farm_05803,Rust,High
Farm_05804,Leaf Blight,Low
Farm_05805,Root Rot,Low
Farm_05806,Rust,Medium
Farm_05807,Fall Armyworm,Medium
Farm_05808,Healthy,Medium
Farm_05809,Root Rot,Medium
Farm_05810,Healthy,Medium
Farm_05811,Root Rot,Medium
Farm_05812,Fall Armyworm,High
Farm_05813,Rust,Medium
Farm_05814,Healthy,Low
Farm_05815,Root Rot,Medium
Farm_05816,Healthy,Medium
Farm_05817,Rust,Low
Farm_05818,Healthy,Low
Farm_05819,Root Rot,Low
Farm_05820,Healthy,Low
Farm_05821,Healthy,High
Farm_05822,Healthy,High
Farm_05823,Root Rot,Medium
Farm_05824,Root Rot,Medium
Farm_05825,Root Rot,Medium
Farm_05826,Rust,High
Farm_05827,Root Rot,Low
Farm_05828,Root Rot,High
Farm_05829,Healthy,Medium
Farm_05830,Root Rot,Low
Farm_05831,Fall Armyworm,Low
Farm_05832,Healthy,Medium
Farm_05833,Root Rot,Low
Farm_05834,Leaf Blight,Medium
Farm_05835,Root Rot,Low
Farm_05836,Rust,Low
Farm_05837,Root Rot,Low
Farm_05838,Healthy,Low
Farm_05839,Healthy,High
Farm_05840,Healthy,High
Farm_05841,Fall Armyworm,High
Farm_05842,Rust,Low
Farm_05843,Leaf Blight,Low
Farm_05844,Healthy,Medium
Farm_05845,Leaf Blight,High
Farm_05846,Healthy,Low
Farm_05847,Fall Armyworm,Low
Farm_05848,Leaf Blight,Medium
Farm_05849,Healthy,Low
Farm_05850,Rust,Medium
Farm_05851,Healthy,Medium
Farm_05852,Root Rot,High
Farm_05853,Leaf Blight,High
Farm_05854,Root Rot,Low
Farm_05855,Rust,Low
Farm_05856,Healthy,Medium
Farm_05857,Root Rot,Low
Farm_05858,Fall Armyworm,High
Farm_05859,Healthy,Medium
Farm_05860,Root Rot,Medium
Farm_05861,Healthy,High
Farm_05862,Root Rot,High
Farm_05863,Rust,High
Farm_05864,Healthy,Medium
Farm_05865,Root Rot,Medium
Farm_05866,Leaf Blight,Medium
Farm_05867,Leaf Blight,Medium
Farm_05868,Rust,Medium
Farm_05869,Fall Armyworm,High
Farm_05870,Fall Armyworm,Medium
Farm_05871,Leaf Blight,Medium
Farm_05872,Rust,High
Farm_05873,Healthy,Low
Farm_05874,Root Rot,Low
Farm_05875,Leaf Blight,Medium
Farm_05876,Fall Armyworm,Low
Farm_05877,Rust,High
Farm_05878,Fall Armyworm,High
Farm_05879,Root Rot,High
Farm_05880,Root Rot,High
Farm_05881,Root Rot,Medium
Farm_05882,Rust,Low
Farm_05883,Leaf Blight,Medium
Farm_05884,Root Rot,Low
Farm_05885,Root Rot,High
Farm_05886,Root Rot,Medium
Farm_05887,Leaf Blight,High
Farm_05888,Leaf Blight,Low
Farm_05889,Healthy,Low
Farm_05890,Fall Armyworm,High
Farm_05891,Fall Armyworm,Medium
Farm_05892,Leaf Blight,High
Farm_05893,Fall Armyworm,Low
Farm_05894,Leaf Blight,Medium
Farm_05895,Healthy,High
Farm_05896,Rust,Low
Farm_05897,Healthy,Medium
Farm_05898,Fall Armyworm,Medium
Farm_05899,Leaf Blight,High
Farm_05900,Root Rot,High
Farm_05901,Healthy,Medium
Farm_05902,Fall Armyworm,Low
Farm_05903,Root Rot,Medium
Farm_05904,Fall Armyworm,Medium
Farm_05905,Root Rot,Medium
Farm_05906,Root Rot,High
Farm_05907,Fall Armyworm,High
Farm_05908,Rust,Medium
Farm_05909,Leaf Blight,Medium
Farm_05910,Leaf Blight,Low
Farm_05911,Fall Armyworm,High
Farm_05912,Root Rot,High
Farm_05913,Leaf Blight,Medium
Farm_05914,Rust,Low
Farm_05915,Rust,Low
Farm_05916,Fall Armyworm,Low
Farm_05917,Rust,Low
Farm_05918,Healthy,Medium
Farm_05919,Rust,Medium
Farm_05920,Leaf Blight,High
Farm_05921,Root Rot,Medium
Farm_05922,Rust,High
Farm_05923,Healthy,Low
Farm_05924,Healthy,High
Farm_05925,Leaf Blight,High
Farm_05926,Root Rot,Medium
Farm_05927,Rust,Medium
Farm_05928,Rust,Low
Farm_05929,Healthy,Low
Farm_05930,Fall Armyworm,High
Farm_05931,Healthy,High
Farm_05932,Leaf Blight,Medium
Farm_05933,Rust,Low
Farm_05934,Healthy,Low
Farm_05935,Healthy,High
Farm_05936,Root Rot,High
Farm_05937,Root Rot,High
Farm_05938,Leaf Blight,Low
Farm_05939,Rust,Medium
Farm_05940,Healthy,Medium
Farm_05941,Leaf Blight,Medium
Farm_05942,Rust,Low
Farm_05943,Rust,High
Farm_05944,Fall Armyworm,Low
Farm_05945,Healthy,Medium
Farm_05946,Healthy,Low
Farm_05947,Root Rot,High
Farm_05948,Healthy,Medium
Farm_05949,Root Rot,Low
Farm_05950,Root Rot,Low
Farm_05951,Root Rot,Medium
Farm_05952,Healthy,Low
Farm_05953,Leaf Blight,Medium
Farm_05954,Healthy,Medium
Farm_05955,Leaf Blight,Medium
Farm_05956,Rust,Medium
Farm_05957,Leaf Blight,Low
Farm_05958,Root Rot,Medium
Farm_05959,Healthy,High
Farm_05960,Root Rot,Low
Farm_05961,Root Rot,High
Farm_05962,Root Rot,Low
Farm_05963,Leaf Blight,High
Farm_05964,Fall Armyworm,Medium
Farm_05965,Root Rot,Medium
Farm_05966,Root Rot,Medium
Farm_05967,Root Rot,High
Farm_05968,Fall Armyworm,Low
Farm_05969,Leaf Blight,Medium
Farm_05970,Leaf Blight,High
Farm_05971,Rust,High
Farm_05972,Healthy,Medium
Farm_05973,Fall Armyworm,Low
Farm_05974,Leaf Blight,Low
Farm_05975,Leaf Blight,High
Farm_05976,Rust,Medium
Farm_05977,Leaf Blight,Medium
Farm_05978,Leaf Blight,Low
Farm_05979,Healthy,Low
Farm_05980,Leaf Blight,Medium
Farm_05981,Healthy,Low
Farm_05982,Fall Armyworm,High
Farm_05983,Healthy,High
Farm_05984,Rust,Medium
Farm_05985,Fall Armyworm,High
Farm_05986,Root Rot,Low
Farm_05987,Rust,Low
Farm_05988,Root Rot,Low
Farm_05989,Fall Armyworm,Medium
Farm_05990,Healthy,Medium
Farm_05991,Fall Armyworm,Medium
Farm_05992,Rust,Low
Farm_05993,Fall Armyworm,Low
Farm_05994,Root Rot,Low
Farm_05995,Healthy,High
Farm_05996,Rust,Low
Farm_05997,Healthy,Medium
Farm_05998,Leaf Blight,High
Farm_05999,Healthy,Medium
Farm_06000,Leaf Blight,Low
Farm_06001,Fall Armyworm,High
Farm_06002,Fall Armyworm,Low
Farm_06003,Rust,Low
Farm_06004,Healthy,High
Farm_06005,Healthy,Low
Farm_06006,Healthy,Low
Farm_06007,Rust,Low
Farm_06008,Fall Armyworm,Medium
Farm_06009,Rust,Medium
Farm_06010,Root Rot,Medium
Farm_06011,Leaf Blight,Low
Farm_06012,Rust,Medium
Farm_06013,Healthy,Medium
Farm_06014,Rust,Low
Farm_06015,Root Rot,Medium
Farm_06016,Healthy,Low
Farm_06017,Fall Armyworm,Low
Farm_06018,Rust,High
Farm_06019,Leaf Blight,High
Farm_06020,Leaf Blight,Medium
Farm_06021,Leaf Blight,Low
Farm_06022,Healthy,High
Farm_06023,Leaf Blight,High
Farm_06024,Root Rot,Low
Farm_06025,Leaf Blight,Medium
Farm_06026,Root Rot,Medium
Farm_06027,Leaf Blight,High
Farm_06028,Root Rot,Low
Farm_06029,Root Rot,Medium
Farm_06030,Fall Armyworm,Low
Farm_06031,Rust,High
Farm_06032,Root Rot,Low
Farm_06033,Root Rot,High
Farm_06034,Healthy,High
Farm_06035,Rust,High
Farm_06036,Root Rot,Medium
Farm_06037,Rust,Low
Farm_06038,Fall Armyworm,Medium
Farm_06039,Rust,Medium
Farm_06040,Root Rot,High
Farm_06041,Rust,Medium
Farm_06042,Root Rot,Low
Farm_06043,Healthy,High
Farm_06044,Rust,Medium
Farm_06045,Root Rot,Low
Farm_06046,Root Rot,High
Farm_06047,Healthy,Low
Farm_06048,Leaf Blight,Medium
Farm_06049,Rust,Medium
Farm_06050,Leaf Blight,High
Farm_06051,Leaf Blight,High
Farm_06052,Healthy,Medium
Farm_06053,Rust,Medium
Farm_06054,Rust,Medium
Farm_06055,Leaf Blight,High
Farm_06056,Root Rot,Low
Farm_06057,Healthy,Medium
Farm_06058,Fall Armyworm,Low
Farm_06059,Leaf Blight,Low
Farm_06060,Fall Armyworm,Medium
Farm_06061,Leaf Blight,Medium
Farm_06062,Root Rot,Low
Farm_06063,Healthy,High
Farm_06064,Root Rot,Medium
Farm_06065,Healthy,Medium
Farm_06066,Leaf Blight,Low
Farm_06067,Healthy,Low
Farm_06068,Healthy,High
Farm_06069,Fall Armyworm,High
Farm_06070,Leaf Blight,High
Farm_06071,Rust,High
Farm_06072,Leaf Blight,Low
Farm_06073,Root Rot,High
Farm_06074,Fall Armyworm,Low
Farm_06075,Fall Armyworm,Medium
Farm_06076,Root Rot,Medium
Farm_06077,Fall Armyworm,Medium
Farm_06078,Root Rot,Low
Farm_06079,Root Rot,Low
Farm_06080,Leaf Blight,Medium
Farm_06081,Healthy,Medium
Farm_06082,Rust,High
Farm_06083,Fall Armyworm,Low
Farm_06084,Healthy,High
Farm_06085,Healthy,High
Farm_06086,Fall Armyworm,Low
Farm_06087,Healthy,Medium
Farm_06088,Healthy,Low
Farm_06089,Leaf Blight,High
Farm_06090,Healthy,High
Farm_06091,Leaf Blight,Low
Farm_06092,Healthy,High
Farm_06093,Leaf Blight,Low
Farm_06094,Rust,High
Farm_06095,Fall Armyworm,Low
Farm_06096,Fall Armyworm,Low
Farm_06097,Rust,Medium
Farm_06098,Root Rot,High
Farm_06099,Fall Armyworm,High
Farm_06100,Rust,High
Farm_06101,Healthy,High
Farm_06102,Healthy,Low
Farm_06103,Rust,Low
Farm_06104,Rust,Medium
Farm_06105,Leaf Blight,High
Farm_06106,Rust,High
Farm_06107,Healthy,Low
Farm_06108,Fall Armyworm,High
Farm_06109,Leaf Blight,Medium
Farm_06110,Healthy,Medium
Farm_06111,Fall Armyworm,High
Farm_06112,Healthy,Medium
Farm_06113,Leaf Blight,Low
Farm_06114,Rust,High
Farm_06115,Rust,Medium
Farm_06116,Root Rot,Medium
Farm_06117,Rust,Medium
Farm_06118,Fall Armyworm,Medium
Farm_06119,Root Rot,High
Farm_06120,Fall Armyworm,Low
Farm_06121,Leaf Blight,Medium
Farm_06122,Leaf Blight,High
Farm_06123,Leaf Blight,Medium
Farm_06124,Fall Armyworm,High
Farm_06125,Root Rot,Low
Farm_06126,Fall Armyworm,Medium
Farm_06127,Leaf Blight,High
Farm_06128,Fall Armyworm,Low
Farm_06129,Root Rot,Low
Farm_06130,Fall Armyworm,High
Farm_06131,Healthy,Low
Farm_06132,Healthy,High
Farm_06133,Fall Armyworm,High
Farm_06134,Leaf Blight,Medium
Farm_06135,Rust,Low
Farm_06136,Leaf Blight,Low
Farm_06137,Fall Armyworm,High
Farm_06138,Leaf Blight,Low
Farm_06139,Rust,Low
Farm_06140,Healthy,Low
Farm_06141,Leaf Blight,High
Farm_06142,Root Rot,Medium
Farm_06143,Healthy,Low
Farm_06144,Healthy,High
Farm_06145,Fall Armyworm,High
Farm_06146,Leaf Blight,Medium
Farm_06147,Fall Armyworm,Medium
Farm_06148,Leaf Blight,High
Farm_06149,Root Rot,High
Farm_06150,Fall Armyworm,Medium
Farm_06151,Rust,Low
Farm_06152,Fall Armyworm,Low
Farm_06153,Healthy,High
Farm_06154,Rust,Medium
Farm_06155,Leaf Blight,Low
Farm_06156,Healthy,Low
Farm_06157,Fall Armyworm,Low
Farm_06158,Root Rot,High
Farm_06159,Rust,High
Farm_06160,Leaf Blight,Low
Farm_06161,Fall Armyworm,Low
Farm_06162,Fall Armyworm,Medium
Farm_06163,Rust,Low
Farm_06164,Fall Armyworm,High
Farm_06165,Leaf Blight,Medium
Farm_06166,Rust,High
Farm_06167,Fall Armyworm,High
Farm_06168,Root Rot,Medium
Farm_06169,Fall Armyworm,Medium
Farm_06170,Root Rot,High
Farm_06171,Root Rot,Low
Farm_06172,Rust,Low
Farm_06173,Leaf Blight,Low
Farm_06174,Fall Armyworm,High
Farm_06175,Leaf Blight,High
Farm_06176,Healthy,Low
Farm_06177,Root Rot,High
Farm_06178,Root Rot,Medium
Farm_06179,Rust,High
Farm_06180,Rust,Medium
Farm_06181,Root Rot,Low
Farm_06182,Root Rot,Medium
Farm_06183,Healthy,High
Farm_06184,Healthy,High
Farm_06185,Fall Armyworm,Low
Farm_06186,Rust,Medium
Farm_06187,Root Rot,Medium
Farm_06188,Fall Armyworm,High
Farm_06189,Healthy,Low
Farm_06190,Leaf Blight,Medium
Farm_06191,Fall Armyworm,High
Farm_06192,Rust,Low
Farm_06193,Root Rot,Low
Farm_06194,Fall Armyworm,Low
Farm_06195,Fall Armyworm,High
Farm_06196,Healthy,Medium
Farm_06197,Healthy,Medium
Farm_06198,Fall Armyworm,High
Farm_06199,Leaf Blight,Low
Farm_06200,Healthy,Low
Farm_06201,Root Rot,High
Farm_06202,Root Rot,Low
Farm_06203,Fall Armyworm,High
Farm_06204,Root Rot,High
Farm_06205,Fall Armyworm,Medium
Farm_06206,Root Rot,Medium
Farm_06207,Rust,Medium
Farm_06208,Rust,Medium
Farm_06209,Rust,Low
Farm_06210,Fall Armyworm,Low
Farm_06211,Fall Armyworm,High
Farm_06212,Leaf Blight,Low
Farm_06213,Root Rot,High
Farm_06214,Fall Armyworm,High
Farm_06215,Leaf Blight,Low
Farm_06216,Healthy,Medium
Farm_06217,Healthy,Medium
Farm_06218,Rust,Medium
Farm_06219,Leaf Blight,Low
Farm_06220,Fall Armyworm,Low
Farm_06221,Healthy,Medium
Farm_06222,Root Rot,Medium
Farm_06223,Leaf Blight,High
Farm_06224,Root Rot,Medium
Farm_06225,Root Rot,Low
Farm_06226,Leaf Blight,High
Farm_06227,Leaf Blight,Medium
Farm_06228,Rust,Medium
Farm_06229,Fall Armyworm,High
Farm_06230,Root Rot,High
Farm_06231,Rust,High
Farm_06232,Fall Armyworm,High
Farm_06233,Rust,High
Farm_06234,Healthy,Medium
Farm_06235,Fall Armyworm,Low
Farm_06236,Root Rot,Medium
Farm_06237,Healthy,High
Farm_06238,Root Rot,Low
Farm_06239,Leaf Blight,High
Farm_06240,Root Rot,High
Farm_06241,Fall Armyworm,Low
Farm_06242,Rust,High
Farm_06243,Root Rot,Medium
Farm_06244,Leaf Blight,Medium
Farm_06245,Fall Armyworm,Low
Farm_06246,Healthy,Low
Farm_06247,Fall Armyworm,High
Farm_06248,Fall Armyworm,Medium
Farm_06249,Root Rot,Low
Farm_06250,Rust,High
Farm_06251,Rust,Low
Farm_06252,Leaf Blight,Low
Farm_06253,Root Rot,Medium
Farm_06254,Rust,Medium
Farm_06255,Root Rot,Low
Farm_06256,Root Rot,Medium
Farm_06257,Root Rot,Low
Farm_06258,Healthy,Medium
Farm_06259,Root Rot,Low
Farm_06260,Fall Armyworm,Low
Farm_06261,Fall Armyworm,Medium
Farm_06262,Leaf Blight,Low
Farm_06263,Root Rot,Medium
Farm_06264,Leaf Blight,High
Farm_06265,Fall Armyworm,High
Farm_06266,Rust,Medium
Farm_06267,Fall Armyworm,High
Farm_06268,Healthy,Medium
Farm_06269,Root Rot,Low
Farm_06270,Fall Armyworm,Low
Farm_06271,Healthy,Medium
Farm_06272,Fall Armyworm,Low
Farm_06273,Rust,Medium
Farm_06274,Leaf Blight,Medium
Farm_06275,Fall Armyworm,High
Farm_06276,Leaf Blight,Medium
Farm_06277,Leaf Blight,Medium
Farm_06278,Rust,Low
Farm_06279,Root Rot,Low
Farm_06280,Leaf Blight,Medium
Farm_06281,Rust,High
Farm_06282,Healthy,Low
Farm_06283,Rust,Medium
Farm_06284,Fall Armyworm,Medium
Farm_06285,Healthy,Medium
Farm_06286,Rust,High
Farm_06287,Fall Armyworm,Low
Farm_06288,Leaf Blight,Low
Farm_06289,Healthy,Medium
Farm_06290,Fall Armyworm,Medium
Farm_06291,Leaf Blight,Low
Farm_06292,Rust,Low
Farm_06293,Root Rot,High
Farm_06294,Healthy,Medium
Farm_06295,Leaf Blight,High
Farm_06296,Rust,Medium
Farm_06297,Root Rot,High
Farm_06298,Rust,High
Farm_06299,Rust,Medium
Farm_06300,Fall Armyworm,Low
Farm_06301,Fall Armyworm,High
Farm_06302,Healthy,Medium
Farm_06303,Rust,Low
Farm_06304,Fall Armyworm,High
Farm_06305,Root Rot,Low
Farm_06306,Root Rot,Medium
