farm_id,season,crop,yield_tons
Farm_05352,2024,Sorghum,26.1
Farm_05353,2026,Tomato,17.1
Farm_05354,2025,Maize,22.38
Farm_05355,2026,Cassava,63.79
Farm_05356,2025,Cassava,70.99
Farm_05357,2026,Rice,57.51
Farm_05358,2025,Rice,55.74
Farm_05359,2026,Sorghum,47.95
Farm_05360,2024,Soybean,36.4
Farm_05361,2025,Tomato,47.76
Farm_05362,2024,Maize,72.3
Farm_05363,2026,Rice,13.7
Farm_05364,2026,Rice,62.22
Farm_05365,2026,Tomato,26.32
Farm_05366,2025,Yam,26.52
Farm_05367,2024,Millet,71.53
Farm_05368,2026,Yam,4.63
Farm_05369,2026,Rice,44.77
Farm_05370,2026,Tomato,72.74
Farm_05371,2024,Maize,54.68
Farm_05372,2026,Tomato,44.06
Farm_05373,2026,Millet,24.8
Farm_05374,2025,Millet,32.86
Farm_05375,2026,Rice,31.3
Farm_05376,2025,Millet,37.9
Farm_05377,2024,Sorghum,54.5
Farm_05378,2024,Yam,57.11
Farm_05379,2025,Sorghum,39.83
Farm_05380,2025,Soybean,45.17
Farm_05381,2025,Millet,78.46
Farm_05382,2025,Tomato,20.3
Farm_05383,2026,Rice,10.94
Farm_05384,2024,Maize,20.58
Farm_05385,2025,Rice,1.63
Farm_05386,2024,Rice,56.58
Farm_05387,2024,Rice,41.42
Farm_05388,2025,Rice,37.3
Farm_05389,2024,Rice,19.75
Farm_05390,2026,Maize,60.43
Farm_05391,2025,Maize,2.16
Farm_05392,2026,Maize,3.98
Farm_05393,2025,Soybean,56.41
Farm_05394,2024,Soybean,69.14
Farm_05395,2024,Soybean,32.68
Farm_05396,2026,Soybean,33.05
Farm_05397,2026,Tomato,78.37
Farm_05398,2024,Maize,32.97
Farm_05399,2024,Soybean,54.32
Farm_05400,2025,Tomato,55.99
Farm_05401,2025,Maize,30.79
Farm_05402,2026,Cassava,58.84
Farm_05403,2024,Millet,37.59
Farm_05404,2025,Rice,5.25
Farm_05405,2025,Cassava,25.92
Farm_05406,2026,Cassava,38.61
Farm_05407,2025,Yam,4.49
Farm_05408,2026,Soybean,6.1
Farm_05409,2026,Cassava,25.96
Farm_05410,2024,Millet,1.36
Farm_05411,2024,Soybean,30.71
Farm_05412,2026,Millet,30.07
Farm_05413,2024,Rice,56.61
Farm_05414,2026,Maize,55.6
Farm_05415,2024,Tomato,24.02
Farm_05416,2025,Cassava,17.76
Farm_05417,2025,Tomato,77.68
Farm_05418,2025,Maize,4.62
Farm_05419,2026,Soybean,78.2
Farm_05420,2026,Rice,18.28
Farm_05421,2024,Rice,38.21
Farm_05422,2026,Maize,1.31
Farm_05423,2026,Soybean,4.08
Farm_05424,2026,Maize,34.5
Farm_05425,2024,Cassava,47.08
Farm_05426,2025,Soybean,42.36
Farm_05427,2026,Tomato,43.17
Farm_05428,2025,Millet,40.72
Farm_05429,2025,Soybean,37.6
Farm_05430,2024,Millet,72.34
Farm_05431,2025,Maize,61.66
Farm_05432,2024,Maize,28.74
Farm_05433,2024,Cassava,74.92
Farm_05434,2025,Tomato,44.11
Farm_05435,2025,Rice,12.34
Farm_05436,2025,Sorghum,12.46
Farm_05437,2024,Maize,52.16
Farm_05438,2025,Cassava,39.62
Farm_05439,2026,Cassava,15.64
Farm_05440,2025,Soybean,69.84
Farm_05441,2025,Rice,32.58
Farm_05442,2025,Rice,35.28
Farm_05443,2025,Maize,23.32
Farm_05444,2025,Cassava,3.26
Farm_05445,2025,Tomato,23.95
Farm_05446,2025,Rice,31.03
Farm_05447,2026,Maize,58.08
Farm_05448,2025,Cassava,75.99
Farm_05449,2025,Tomato,6.71
Farm_05450,2025,Millet,49.78
Farm_05451,2024,Soybean,59.57
Farm_05452,2025,Sorghum,41.02
Farm_05453,2026,Cassava,8.44
Farm_05454,2024,Soybean,70.51
Farm_05455,2026,Rice,52.1
Farm_05456,2025,Tomato,5.02
Farm_05457,2025,Cassava,37.66
Farm_05458,2026,Soybean,26.42
Farm_05459,2025,Yam,33.95
Farm_05460,2025,Sorghum,14.31
Farm_05461,2024,Maize,27.97
Farm_05462,2026,Millet,65.67
Farm_05463,2024,Soybean,65.56
Farm_05464,2024,Millet,31.15
Farm_05465,2026,Millet,49.07
Farm_05466,2026,Sorghum,63.2
Farm_05467,2025,Rice,78.75
Farm_05468,2025,Tomato,18.91
Farm_05469,2026,Rice,50.66
Farm_05470,2025,Millet,38.06
Farm_05471,2026,Yam,56.3
Farm_05472,2025,Millet,67.35
Farm_05473,2024,Tomato,56.93
Farm_05474,2024,Rice,41.8
Farm_05475,2025,Sorghum,58.3
Farm_05476,2024,Tomato,69.12
Farm_05477,2025,Sorghum,20.5
Farm_05478,2024,Sorghum,33.84
Farm_05479,2024,Cassava,53.8
Farm_05480,2025,Maize,15.75
Farm_05481,2024,Millet,47.97
Farm_05482,2025,Tomato,44.04
Farm_05483,2025,Rice,16.12
Farm_05484,2026,Sorghum,60.6
Farm_05485,2024,Yam,67.73
Farm_05486,2025,Sorghum,67.35
Farm_05487,2025,Cassava,43.67
Farm_05488,2025,Cassava,77.67
Farm_05489,2024,Soybean,48.08
Farm_05490,2026,Cassava,61.16
Farm_05491,2026,Millet,40.95
Farm_05492,2025,Soybean,32.27
Farm_05493,2026,Yam,62.27
Farm_05494,2025,Soybean,17.15
Farm_05495,2026,Cassava,37.34
Farm_05496,2025,Maize,54.15
Farm_05497,2026,Sorghum,13.73
Farm_05498,2025,Cassava,5.36
Farm_05499,2026,Rice,24.01
Farm_05500,2024,Yam,78.74
Farm_05501,2024,Millet,58.15
Farm_05502,2025,Cassava,65.23
Farm_05503,2025,Rice,36.94
Farm_05504,2024,Soybean,66.69
Farm_05505,2026,Maize,62.53
Farm_05506,2025,Yam,2.05
Farm_05507,2026,Tomato,15.0
Farm_05508,2025,Maize,23.75
Farm_05509,2025,Maize,7.0
Farm_05510,2025,Cassava,60.99
Farm_05511,2026,Rice,74.92
Farm_05512,2024,Yam,74.44
Farm_05513,2025,Maize,47.97
Farm_05514,2024,Cassava,1.6
Farm_05515,2025,Soybean,58.7
Farm_05516,2024,Yam,1.93
Farm_05517,2025,Tomato,28.19
Farm_05518,2025,Soybean,28.52
Farm_05519,2025,Maize,54.11
Farm_05520,2024,Tomato,3.11
Farm_05521,2025,Sorghum,67.26
Farm_05522,2025,Cassava,15.84
Farm_05523,2026,Sorghum,6.82
Farm_05524,2026,Sorghum,1.16
Farm_05525,2026,Millet,70.4
Farm_05526,2025,Sorghum,69.27
Farm_05527,2026,Soybean,79.1
Farm_05528,2026,Sorghum,1.2
Farm_05529,2024,Rice,60.89
Farm_05530,2026,Cassava,75.88
Farm_05531,2025,Millet,66.59
Farm_05532,2026,Tomato,70.9
Farm_05533,2025,Sorghum,48.17
Farm_05534,2026,Millet,61.84
Farm_05535,2026,Sorghum,77.52
Farm_05536,2026,Millet,42.17
Farm_05537,2024,Tomato,40.15
Farm_05538,2026,Maize,58.91
Farm_05539,2024,Yam,41.63
Farm_05540,2024,Rice,22.67
Farm_05541,2025,Soybean,8.76
Farm_05542,2025,Cassava,11.9
Farm_05543,2024,Rice,54.75
Farm_05544,2025,Sorghum,45.11
Farm_05545,2025,Tomato,50.92
Farm_05546,2024,Sorghum,7.79
Farm_05547,2025,Millet,8.94
Farm_05548,2025,Tomato,20.09
Farm_05549,2025,Tomato,75.11
Farm_05550,2024,Sorghum,31.84
Farm_05551,2026,Millet,36.48
Farm_05552,2026,Rice,28.82
Farm_05553,2026,Sorghum,31.95
Farm_05554,2026,Yam,77.09
Farm_05555,2024,Sorghum,71.88
Farm_05556,2025,Rice,57.7
Farm_05557,2026,Maize,65.33
Farm_05558,2026,Cassava,19.79
Farm_05559,2026,Yam,40.29
Farm_05560,2025,Tomato,32.76
Farm_05561,2025,Sorghum,68.88
Farm_05562,2025,Yam,71.09
Farm_05563,2026,Maize,56.88
Farm_05564,2025,Cassava,22.58
Farm_05565,2026,Maize,9.27
Farm_05566,2024,Soybean,56.01
Farm_05567,2026,Rice,52.53
Farm_05568,2025,Tomato,29.13
Farm_05569,2026,Cassava,22.99
Farm_05570,2026,Rice,6.76
Farm_05571,2026,Soybean,42.1
Farm_05572,2026,Sorghum,44.43
Farm_05573,2026,Tomato,52.92
Farm_05574,2026,Cassava,34.35
Farm_05575,2025,Tomato,39.78
Farm_05576,2024,Millet,4.21
Farm_05577,2025,Yam,38.98
Farm_05578,2026,Sorghum,55.25
Farm_05579,2026,Rice,34.84
Farm_05580,2026,Rice,28.53
Farm_05581,2025,Soybean,51.74
Farm_05582,2024,Tomato,2.76
Farm_05583,2025,Rice,43.91
Farm_05584,2024,Rice,45.66
Farm_05585,2024,Yam,51.74
Farm_05586,2025,Soybean,44.33
Farm_05587,2025,Cassava,9.02
Farm_05588,2026,Yam,76.99
Farm_05589,2026,Soybean,46.21
Farm_05590,2026,Soybean,11.99
Farm_05591,2025,Sorghum,63.34
Farm_05592,2026,Cassava,14.65
Farm_05593,2024,Cassava,73.1
Farm_05594,2025,Yam,20.45
Farm_05595,2025,Millet,18.82
Farm_05596,2025,Soybean,61.74
Farm_05597,2024,Millet,31.15
Farm_05598,2024,Soybean,77.0
Farm_05599,2025,Soybean,12.78
Farm_05600,2026,Tomato,70.93
Farm_05601,2026,Soybean,50.59
Farm_05602,2025,Yam,37.36
Farm_05603,2026,Cassava,44.58
Farm_05604,2024,Soybean,49.46
Farm_05605,2026,Sorghum,71.48
Farm_05606,2026,Soybean,17.4
Farm_05607,2024,Rice,11.53
Farm_05608,2025,Yam,34.82
Farm_05609,2026,Yam,31.19
Farm_05610,2025,Tomato,62.44
Farm_05611,2025,Maize,43.26
Farm_05612,2026,Rice,32.47
Farm_05613,2025,Sorghum,78.58
Farm_05614,2026,Sorghum,48.28
Farm_05615,2026,Rice,69.6
Farm_05616,2025,Cassava,17.16
Farm_05617,2026,Sorghum,23.13
Farm_05618,2026,Maize,64.49
Farm_05619,2026,Tomato,52.6
Farm_05620,2025,Millet,24.94
Farm_05621,2026,Soybean,17.59
Farm_05622,2024,Soybean,5.8
Farm_05623,2024,Soybean,29.23
Farm_05624,2024,Millet,63.47
Farm_05625,2025,Sorghum,38.66
Farm_05626,2025,Cassava,78.65
Farm_05627,2025,Millet,21.69
Farm_05628,2026,Cassava,76.44
Farm_05629,2025,Sorghum,60.56
Farm_05630,2026,Yam,43.01
Farm_05631,2025,Maize,75.69
Farm_05632,2025,Maize,33.39
Farm_05633,2026,Sorghum,6.18
Farm_05634,2025,Sorghum,6.22
Farm_05635,2026,Cassava,18.54
Farm_05636,2024,Maize,10.58
Farm_05637,2026,Yam,44.12
Farm_05638,2025,Sorghum,25.24
Farm_05639,2025,Millet,28.23
Farm_05640,2026,Cassava,63.92
Farm_05641,2025,Cassava,31.65
Farm_05642,2025,Yam,65.74
Farm_05643,2025,Cassava,10.13
Farm_05644,2024,Millet,30.89
Farm_05645,2024,Yam,5.74
Farm_05646,2026,Millet,39.23
Farm_05647,2025,Sorghum,77.63
Farm_05648,2026,Maize,52.32
Farm_05649,2024,Rice,7.07
Farm_05650,2025,Cassava,46.12
Farm_05651,2025,Rice,60.38
Farm_05652,2025,Sorghum,13.44
Farm_05653,2025,Maize,22.59
Farm_05654,2024,Sorghum,17.38
Farm_05655,2026,Yam,57.7
Farm_05656,2024,Millet,77.18
Farm_05657,2026,Cassava,29.97
Farm_05658,2024,Soybean,8.14
Farm_05659,2025,Millet,43.87
Farm_05660,2024,Millet,43.13
Farm_05661,2024,Sorghum,63.64
Farm_05662,2024,Yam,49.28
Farm_05663,2025,Sorghum,69.98
Farm_05664,2025,Sorghum,74.03
Farm_05665,2025,Yam,5.13
Farm_05666,2024,Rice,16.21
Farm_05667,2026,Soybean,36.63
Farm_05668,2026,Millet,41.07
Farm_05669,2025,Rice,17.32
Farm_05670,2026,Rice,43.16
Farm_05671,2024,Tomato,50.12
Farm_05672,2025,Millet,5.26
Farm_05673,2025,Millet,4.54
Farm_05674,2026,Yam,52.28
Farm_05675,2025,Sorghum,70.23
Farm_05676,2025,Yam,45.53
Farm_05677,2024,Maize,37.8
Farm_05678,2025,Sorghum,10.09
Farm_05679,2025,Sorghum,56.99
Farm_05680,2025,Millet,11.44
Farm_05681,2026,Tomato,6.98
Farm_05682,2026,Tomato,56.5
Farm_05683,2024,Cassava,17.21
Farm_05684,2025,Yam,25.44
Farm_05685,2025,Yam,13.79
Farm_05686,2024,Millet,19.48
Farm_05687,2026,Cassava,25.63
Farm_05688,2024,Yam,76.56
Farm_05689,2026,Sorghum,10.53
Farm_05690,2026,Maize,78.74
Farm_05691,2025,Millet,21.79
Farm_05692,2025,Millet,60.46
Farm_05693,2024,Tomato,8.15
Farm_05694,2024,Maize,62.92
Farm_05695,2024,Tomato,5.96
Farm_05696,2024,Tomato,27.75
Farm_05697,2025,Millet,2.18
Farm_05698,2026,Yam,70.32
Farm_05699,2025,Yam,3.9
Farm_05700,2026,Maize,16.93
Farm_05701,2025,Sorghum,8.57
Farm_05702,2025,Tomato,56.41
Farm_05703,2024,Rice,21.54
Farm_05704,2025,Millet,15.63
Farm_05705,2024,Cassava,66.35
Farm_05706,2025,Tomato,63.22
Farm_05707,2024,Maize,56.07
Farm_05708,2025,Tomato,71.56
Farm_05709,2024,Sorghum,43.2
Farm_05710,2026,Soybean,4.68
Farm_05711,2026,Sorghum,78.32
Farm_05712,2026,Maize,1.47
Farm_05713,2026,Yam,22.4
Farm_05714,2024,Maize,20.89
Farm_05715,2025,Yam,71.16
Farm_05716,2026,Rice,32.71
Farm_05717,2026,Yam,2.59
Farm_05718,2026,Sorghum,66.09
Farm_05719,2026,Maize,30.39
Farm_05720,2024,Millet,8.37
Farm_05721,2024,Soybean,5.33
Farm_05722,2025,Rice,78.02
Farm_05723,2024,Soybean,52.29
Farm_05724,2026,Maize,27.38
Farm_05725,2026,Cassava,9.13
Farm_05726,2025,Sorghum,12.33
Farm_05727,2024,Rice,44.39
Farm_05728,2026,Yam,61.09
Farm_05729,2026,Cassava,74.96
Farm_05730,2026,Soybean,69.75
Farm_05731,2025,Millet,2.89
Farm_05732,2025,Yam,62.27
Farm_05733,2025,Maize,34.03
Farm_05734,2024,Cassava,32.17
Farm_05735,2025,Millet,50.91
Farm_05736,2025,Millet,17.57
Farm_05737,2025,Tomato,19.15
Farm_05738,2026,Cassava,39.09
Farm_05739,2024,Yam,22.78
Farm_05740,2026,Tomato,18.96
Farm_05741,2025,Millet,48.27
Farm_05742,2026,Maize,7.4
Farm_05743,2024,Soybean,52.27
Farm_05744,2025,Millet,74.63
Farm_05745,2025,Millet,48.7
Farm_05746,2026,Cassava,19.31
Farm_05747,2025,Cassava,74.83
Farm_05748,2024,Cassava,47.42
Farm_05749,2026,Soybean,24.02
Farm_05750,2025,Sorghum,19.37
Farm_05751,2025,Soybean,47.63
Farm_05752,2026,Rice,18.44
Farm_05753,2025,Cassava,13.43
Farm_05754,2025,Rice,19.41
Farm_05755,2025,Yam,46.72
Farm_05756,2026,Rice,61.28
Farm_05757,2026,Soybean,68.53
Farm_05758,2026,Yam,61.43
Farm_05759,2026,Rice,65.33
Farm_05760,2026,Tomato,22.64
Farm_05761,2025,Tomato,39.52
Farm_05762,2024,Cassava,7.3
Farm_05763,2026,Rice,43.04
Farm_05764,2024,Yam,21.98
Farm_05765,2024,Tomato,12.44
Farm_05766,2025,Tomato,69.66
Farm_05767,2024,Soybean,49.28
Farm_05768,2024,Sorghum,2.44
Farm_05769,2026,Sorghum,29.17
Farm_05770,2026,Maize,20.73
Farm_05771,2024,Sorghum,30.83
Farm_05772,2024,Tomato,1.97
Farm_05773,2025,Tomato,50.31
Farm_05774,2024,Sorghum,26.65
Farm_05775,2025,Millet,20.82
Farm_05776,2025,Maize,7.88
Farm_05777,2024,Sorghum,49.23
Farm_05778,2025,Soybean,22.77
Farm_05779,2024,Sorghum,78.74
Farm_05780,2024,Sorghum,52.8
Farm_05781,2025,Maize,53.31
Farm_05782,2025,Rice,61.6
Farm_05783,2024,Tomato,25.06
Farm_05784,2025,Sorghum,11.97
Farm_05785,2025,Sorghum,63.19
Farm_05786,2024,Millet,51.11
Farm_05787,2026,Rice,26.27
Farm_05788,2025,Soybean,7.52
Farm_05789,2026,Sorghum,58.71
Farm_05790,2025,Cassava,50.87
Farm_05791,2025,Millet,71.2
Farm_05792,2024,Sorghum,19.42
Farm_05793,2025,Soybean,49.51
Farm_05794,2024,Rice,3.51
Farm_05795,2025,Rice,51.38
Farm_05796,2026,Cassava,69.41
Farm_05797,2024,Soybean,76.44
Farm_05798,2024,Rice,35.3
Farm_05799,2024,Maize,69.46
Farm_05800,2026,Soybean,22.4
Farm_05801,2026,Sorghum,12.53
Farm_05802,2025,Yam,45.11
Farm_05803,2025,Soybean,19.26
Farm_05804,2025,Soybean,36.74
Farm_05805,2024,Millet,34.91
Farm_05806,2024,Rice,54.33
Farm_05807,2025,Millet,41.21
Farm_05808,2024,Maize,65.2
Farm_05809,2024,Cassava,43.8
Farm_05810,2025,Soybean,10.5
Farm_05811,2026,Rice,10.18
Farm_05812,2024,Soybean,69.38
Farm_05813,2025,Maize,76.38
Farm_05814,2024,Yam,2.56
Farm_05815,2024,Cassava,15.86
Farm_05816,2024,Millet,37.38
Farm_05817,2026,Rice,77.23
Farm_05818,2026,Rice,61.39
Farm_05819,2025,Rice,72.96
Farm_05820,2025,Maize,30.74
Farm_05821,2026,Sorghum,40.12
Farm_05822,2026,Tomato,74.37
Farm_05823,2025,Soybean,79.29
Farm_05824,2024,Soybean,57.0
Farm_05825,2026,Sorghum,52.0
Farm_05826,2024,Tomato,23.88
Farm_05827,2025,Millet,16.99
Farm_05828,2026,Millet,39.64
Farm_05829,2025,Millet,59.19
Farm_05830,2025,Millet,35.46
Farm_05831,2025,Yam,54.47
Farm_05832,2024,Tomato,42.42
Farm_05833,2024,Tomato,8.5
Farm_05834,2025,Cassava,69.87
Farm_05835,2026,Tomato,69.01
Farm_05836,2024,Yam,66.88
Farm_05837,2024,Yam,8.11
Farm_05838,2025,Cassava,75.31
Farm_05839,2026,Sorghum,25.14
Farm_05840,2024,Cassava,51.47
Farm_05841,2026,Millet,79.82
Farm_05842,2026,Yam,45.35
Farm_05843,2026,Millet,2.53
Farm_05844,2024,Tomato,78.94
Farm_05845,2025,Cassava,2.04
Farm_05846,2024,Sorghum,69.5
Farm_05847,2026,Rice,58.56
Farm_05848,2025,Sorghum,40.84
Farm_05849,2026,Rice,37.85
Farm_05850,2025,Maize,36.0
Farm_05851,2025,Millet,32.82
Farm_05852,2026,Rice,59.02
Farm_05853,2026,Cassava,32.91
Farm_05854,2025,Yam,6.94
Farm_05855,2024,Millet,73.2
Farm_05856,2026,Millet,39.59
Farm_05857,2026,Tomato,31.16
Farm_05858,2025,Soybean,70.39
Farm_05859,2024,Rice,59.69
Farm_05860,2026,Soybean,67.74
Farm_05861,2025,Sorghum,15.93
Farm_05862,2025,Tomato,2.87
Farm_05863,2024,Yam,35.6
Farm_05864,2026,Rice,50.91
Farm_05865,2026,Cassava,13.0
Farm_05866,2025,Cassava,52.93
Farm_05867,2025,Sorghum,41.01
Farm_05868,2024,Sorghum,2.32
Farm_05869,2024,Yam,60.31
Farm_05870,2026,Yam,68.1
Farm_05871,2024,Cassava,73.08
Farm_05872,2024,Millet,54.9
Farm_05873,2024,Tomato,40.8
Farm_05874,2026,Rice,68.96
Farm_05875,2026,Tomato,61.27
Farm_05876,2026,Sorghum,67.92
Farm_05877,2024,Maize,60.65
Farm_05878,2025,Soybean,55.35
Farm_05879,2024,Tomato,60.66
Farm_05880,2026,Rice,63.06
Farm_05881,2026,Millet,70.51
Farm_05882,2026,Sorghum,10.72
Farm_05883,2026,Cassava,54.27
Farm_05884,2026,Yam,70.38
Farm_05885,2025,Yam,28.8
Farm_05886,2024,Maize,57.61
Farm_05887,2026,Cassava,41.22
Farm_05888,2026,Yam,24.7
Farm_05889,2026,Rice,46.82
Farm_05890,2025,Maize,4.94
Farm_05891,2026,Yam,64.64
Farm_05892,2025,Sorghum,12.47
Farm_05893,2026,Soybean,28.95
Farm_05894,2026,Sorghum,6.75
Farm_05895,2024,Cassava,3.18
Farm_05896,2025,Tomato,4.84
Farm_05897,2025,Tomato,2.07
Farm_05898,2026,Cassava,18.61
Farm_05899,2026,Yam,42.39
Farm_05900,2026,Soybean,36.39
Farm_05901,2026,Tomato,76.7
Farm_05902,2025,Sorghum,34.4
Farm_05903,2024,Millet,55.05
Farm_05904,2026,Sorghum,64.03
Farm_05905,2026,Tomato,76.44
Farm_05906,2026,Soybean,9.26
Farm_05907,2025,Rice,31.19
Farm_05908,2026,Cassava,53.85
Farm_05909,2026,Sorghum,24.47
Farm_05910,2026,Rice,75.08
Farm_05911,2024,Maize,60.24
Farm_05912,2025,Millet,39.44
Farm_05913,2025,Sorghum,79.46
Farm_05914,2025,Soybean,65.53
Farm_05915,2025,Cassava,64.82
Farm_05916,2024,Rice,51.88
Farm_05917,2025,Cassava,62.07
Farm_05918,2025,Millet,13.9
Farm_05919,2024,Rice,16.83
Farm_05920,2024,Yam,40.48
Farm_05921,2026,Maize,1.87
Farm_05922,2024,Millet,61.11
Farm_05923,2024,Cassava,15.41
Farm_05924,2026,Tomato,60.0
Farm_05925,2026,Rice,6.85
Farm_05926,2024,Rice,44.59
Farm_05927,2025,Yam,52.02
Farm_05928,2024,Sorghum,7.72
Farm_05929,2025,Sorghum,13.53
Farm_05930,2026,Sorghum,69.49
Farm_05931,2025,Tomato,49.01
Farm_05932,2024,Soybean,8.48
Farm_05933,2025,Soybean,31.75
Farm_05934,2026,Tomato,2.36
Farm_05935,2026,Tomato,17.88
Farm_05936,2026,Sorghum,42.58
Farm_05937,2025,Soybean,54.81
Farm_05938,2026,Maize,26.59
Farm_05939,2024,Tomato,42.73
Farm_05940,2025,Maize,44.63
Farm_05941,2024,Yam,6.76
Farm_05942,2025,Soybean,63.57
Farm_05943,2025,Sorghum,50.9
Farm_05944,2026,Cassava,39.77
Farm_05945,2026,Tomato,28.17
Farm_05946,2024,Tomato,50.29
Farm_05947,2024,Millet,60.67
Farm_05948,2024,Maize,35.16
Farm_05949,2026,Yam,26.11
Farm_05950,2026,Yam,57.05
Farm_05951,2025,Sorghum,35.26
Farm_05952,2024,Sorghum,11.11
Farm_05953,2026,Soybean,63.82
Farm_05954,2025,Cassava,31.77
Farm_05955,2025,Maize,36.0
Farm_05956,2024,Tomato,24.55
Farm_05957,2025,Maize,35.34
Farm_05958,2026,Soybean,48.57
Farm_05959,2026,Tomato,11.19
Farm_05960,2026,Maize,55.34
Farm_05961,2024,Cassava,16.65
Farm_05962,2024,Yam,44.13
Farm_05963,2025,Maize,24.89
Farm_05964,2024,Maize,57.85
Farm_05965,2024,Tomato,58.02
Farm_05966,2026,Tomato,42.77
Farm_05967,2026,Rice,37.32
Farm_05968,2025,Soybean,40.08
Farm_05969,2025,Soybean,37.01
Farm_05970,2025,Yam,56.49
Farm_05971,2024,Sorghum,26.53
Farm_05972,2025,Cassava,22.34
Farm_05973,2024,Rice,50.19
Farm_05974,2024,Cassava,26.56
Farm_05975,2024,Rice,45.55
Farm_05976,2024,Yam,12.69
Farm_05977,2025,Maize,10.9
Farm_05978,2026,Cassava,24.44
Farm_05979,2025,Rice,63.06
Farm_05980,2024,Sorghum,15.02
Farm_05981,2025,Yam,74.2
Farm_05982,2024,Maize,28.43
Farm_05983,2024,Yam,27.54
Farm_05984,2026,Sorghum,59.33
Farm_05985,2025,Maize,21.0
Farm_05986,2024,Maize,79.29
Farm_05987,2026,Rice,37.1
Farm_05988,2026,Yam,17.73
Farm_05989,2024,Rice,30.7
Farm_05990,2025,Tomato,61.31
Farm_05991,2025,Maize,56.24
Farm_05992,2025,Maize,77.14
Farm_05993,2026,Cassava,49.45
Farm_05994,2025,Cassava,46.44
Farm_05995,2026,Tomato,72.53
Farm_05996,2026,Millet,3.69
Farm_05997,2024,Tomato,25.08
Farm_05998,2025,Cassava,29.03
Farm_05999,2024,Tomato,4.6
Farm_06000,2026,Soybean,53.45
Farm_06001,2024,Yam,18.41
Farm_06002,2024,Soybean,79.89
Farm_06003,2026,Yam,28.87
Farm_06004,2024,Maize,62.36
Farm_06005,2024,Soybean,12.01
Farm_06006,2024,Yam,5.36
Farm_06007,2024,Sorghum,3.56
Farm_06008,2025,Millet,20.13
Farm_06009,2026,Rice,42.22
Farm_06010,2024,Rice,47.73
Farm_06011,2025,Rice,30.68
Farm_06012,2024,Cassava,49.74
Farm_06013,2025,Millet,58.51
Farm_06014,2026,Tomato,45.16
Farm_06015,2024,Tomato,59.16
Farm_06016,2025,Soybean,53.72
Farm_06017,2026,Sorghum,3.14
Farm_06018,2026,Millet,48.84
Farm_06019,2026,Cassava,39.5
Farm_06020,2024,Sorghum,75.64
Farm_06021,2026,Maize,62.92
Farm_06022,2024,Cassava,31.91
Farm_06023,2024,Tomato,47.54
Farm_06024,2025,Soybean,54.84
Farm_06025,2024,Maize,2.49
Farm_06026,2025,Sorghum,28.2
Farm_06027,2024,Rice,19.67
Farm_06028,2026,Soybean,21.89
Farm_06029,2026,Rice,14.4
Farm_06030,2024,Cassava,57.38
Farm_06031,2024,Yam,48.8
Farm_06032,2024,Rice,12.29
Farm_06033,2025,Sorghum,33.12
Farm_06034,2025,Maize,7.99
Farm_06035,2024,Millet,57.48
Farm_06036,2025,Yam,15.87
Farm_06037,2025,Maize,63.23
Farm_06038,2026,Tomato,67.98
Farm_06039,2025,Yam,48.52
Farm_06040,2024,Millet,39.72
Farm_06041,2025,Soybean,79.17
Farm_06042,2026,Millet,27.92
Farm_06043,2024,Tomato,19.6
Farm_06044,2024,Millet,62.08
Farm_06045,2024,Tomato,79.29
Farm_06046,2026,Soybean,23.04
Farm_06047,2025,Millet,43.85
Farm_06048,2025,Soybean,6.33
Farm_06049,2025,Cassava,37.76
Farm_06050,2026,Yam,32.16
Farm_06051,2024,Millet,15.39
Farm_06052,2025,Maize,8.7
Farm_06053,2024,Tomato,75.82
Farm_06054,2025,Yam,58.59
Farm_06055,2026,Sorghum,41.19
Farm_06056,2024,Soybean,42.64
Farm_06057,2024,Tomato,16.98
Farm_06058,2026,Maize,4.36
Farm_06059,2025,Sorghum,54.32
Farm_06060,2025,Soybean,35.37
Farm_06061,2025,Soybean,12.49
Farm_06062,2024,Millet,39.84
Farm_06063,2026,Maize,52.02
Farm_06064,2025,Tomato,73.66
Farm_06065,2025,Soybean,2.14
Farm_06066,2026,Yam,8.54
Farm_06067,2024,Soybean,70.73
Farm_06068,2025,Soybean,37.91
Farm_06069,2025,Soybean,13.59
Farm_06070,2024,Cassava,78.16
Farm_06071,2025,Millet,40.09
Farm_06072,2024,Millet,65.2
Farm_06073,2026,Yam,70.7
Farm_06074,2025,Rice,14.15
Farm_06075,2024,Maize,32.21
Farm_06076,2026,Rice,53.8
Farm_06077,2026,Soybean,61.08
Farm_06078,2024,Yam,29.53
Farm_06079,2024,Tomato,16.59
Farm_06080,2026,Soybean,44.39
Farm_06081,2026,Soybean,66.61
Farm_06082,2025,Yam,25.94
Farm_06083,2024,Yam,30.58
Farm_06084,2024,Rice,11.03
Farm_06085,2024,Millet,30.8
Farm_06086,2025,Millet,37.4
Farm_06087,2024,Millet,31.1
Farm_06088,2026,Tomato,47.59
Farm_06089,2024,Sorghum,40.05
Farm_06090,2024,Sorghum,32.73
Farm_06091,2026,Millet,13.62
Farm_06092,2026,Yam,60.46
Farm_06093,2026,Rice,62.47
Farm_06094,2024,Millet,39.93
Farm_06095,2025,Rice,69.83
Farm_06096,2026,Millet,3.48
Farm_06097,2026,Soybean,17.58
Farm_06098,2025,Rice,50.29
Farm_06099,2025,Millet,78.02
Farm_06100,2024,Cassava,62.8
