farm_id,farmer_id,region,crop,soil,farm_size_ha,yield_score
Farm_05621,FRM05621,Oyo,Soybean,Sandy,3.49,53
Farm_05622,FRM05622,Bauchi,Soybean,Chalky,7.47,94
Farm_05623,FRM05623,Enugu,Soybean,Silt,25.71,40
Farm_05624,FRM05624,Enugu,Millet,Loam,34.61,97
Farm_05625,FRM05625,Nasarawa,Sorghum,Silt,48.8,97
Farm_05626,FRM05626,Bauchi,Cassava,Sandy,45.9,92
Farm_05627,FRM05627,Ogun,Millet,Silt,40.64,40
Farm_05628,FRM05628,Oyo,Cassava,Silt,24.9,50
Farm_05629,FRM05629,Oyo,Sorghum,Peaty,37.75,45
Farm_05630,FRM05630,Ogun,Yam,Peaty,8.91,55
Farm_05631,FRM05631,Nasarawa,Maize,Loam,33.73,60
Farm_05632,FRM05632,Bauchi,Maize,Peaty,22.0,58
Farm_05633,FRM05633,Oyo,Sorghum,Loam,33.31,50
Farm_05634,FRM05634,Nasarawa,Sorghum,Silt,31.86,59
Farm_05635,FRM05635,Niger,Cassava,Loam,30.53,92
Farm_05636,FRM05636,Kaduna,Maize,Clay,15.07,54
Farm_05637,FRM05637,Kano,Yam,Sandy,30.04,98
Farm_05638,FRM05638,Kaduna,Sorghum,Clay,24.62,88
Farm_05639,FRM05639,Niger,Millet,Chalky,44.56,64
Farm_05640,FRM05640,Bauchi,Cassava,Peaty,33.3,93
Farm_05641,FRM05641,Kaduna,Cassava,Loam,20.85,85
Farm_05642,FRM05642,Benue,Yam,Silt,8.3,67
Farm_05643,FRM05643,Kaduna,Cassava,Sandy,19.02,54
Farm_05644,FRM05644,Bauchi,Millet,Silt,44.68,87
Farm_05645,FRM05645,Kano,Yam,Chalky,30.88,53
Farm_05646,FRM05646,Kano,Millet,Silt,7.25,52
Farm_05647,FRM05647,Niger,Sorghum,Silt,18.61,73
Farm_05648,FRM05648,Oyo,Maize,Silt,26.81,79
Farm_05649,FRM05649,Bauchi,Rice,Clay,8.25,77
Farm_05650,FRM05650,Ogun,Cassava,Peaty,9.51,42
Farm_05651,FRM05651,Enugu,Rice,Sandy,9.11,56
Farm_05652,FRM05652,Nasarawa,Sorghum,Chalky,38.03,85
Farm_05653,FRM05653,Kano,Maize,Loam,30.12,71
Farm_05654,FRM05654,Nasarawa,Sorghum,Clay,33.13,99
Farm_05655,FRM05655,Nasarawa,Yam,Loam,38.04,82
Farm_05656,FRM05656,Kano,Millet,Loam,16.45,79
Farm_05657,FRM05657,Enugu,Cassava,Loam,34.23,83
Farm_05658,FRM05658,Kano,Soybean,Chalky,41.67,44
Farm_05659,FRM05659,Enugu,Millet,Peaty,14.18,47
Farm_05660,FRM05660,Oyo,Millet,Peaty,29.86,50
Farm_05661,FRM05661,Plateau,Sorghum,Peaty,22.78,51
Farm_05662,FRM05662,Niger,Yam,Chalky,25.44,79
Farm_05663,FRM05663,Oyo,Sorghum,Loam,2.13,62
Farm_05664,FRM05664,Oyo,Sorghum,Clay,23.04,94
Farm_05665,FRM05665,Oyo,Yam,Sandy,24.77,45
Farm_05666,FRM05666,Niger,Rice,Peaty,28.36,58
Farm_05667,FRM05667,Kaduna,Soybean,Chalky,19.78,91
Farm_05668,FRM05668,Ogun,Millet,Sandy,44.52,54
Farm_05669,FRM05669,Nasarawa,Rice,Chalky,13.91,89
Farm_05670,FRM05670,Kano,Rice,Clay,8.06,93
Farm_05671,FRM05671,Enugu,Tomato,Loam,30.18,56
Farm_05672,FRM05672,Benue,Millet,Peaty,45.61,74
Farm_05673,FRM05673,Plateau,Millet,Loam,40.47,40
Farm_05674,FRM05674,Benue,Yam,Chalky,14.39,45
Farm_05675,FRM05675,Kano,Sorghum,Peaty,34.67,68
Farm_05676,FRM05676,Benue,Yam,Sandy,10.27,44
Farm_05677,FRM05677,Bauchi,Maize,Sandy,19.79,76
Farm_05678,FRM05678,Plateau,Sorghum,Chalky,12.52,41
Farm_05679,FRM05679,Bauchi,Sorghum,Sandy,4.53,75
Farm_05680,FRM05680,Kano,Millet,Sandy,39.16,81
Farm_05681,FRM05681,Niger,Tomato,Peaty,38.55,89
Farm_05682,FRM05682,Enugu,Tomato,Chalky,7.98,68
Farm_05683,FRM05683,Oyo,Cassava,Chalky,22.4,42
Farm_05684,FRM05684,Bauchi,Yam,Clay,9.69,47
Farm_05685,FRM05685,Bauchi,Yam,Clay,41.16,87
Farm_05686,FRM05686,Kano,Millet,Sandy,39.45,40
Farm_05687,FRM05687,Nasarawa,Cassava,Chalky,22.25,53
Farm_05688,FRM05688,Benue,Yam,Sandy,31.99,90
Farm_05689,FRM05689,Kaduna,Sorghum,Silt,29.7,74
Farm_05690,FRM05690,Oyo,Maize,Loam,17.97,57
Farm_05691,FRM05691,Kaduna,Millet,Sandy,32.42,99
Farm_05692,FRM05692,Bauchi,Millet,Clay,32.2,83
Farm_05693,FRM05693,Niger,Tomato,Peaty,6.8,68
Farm_05694,FRM05694,Niger,Maize,Loam,22.34,76
Farm_05695,FRM05695,Enugu,Tomato,Silt,11.2,43
Farm_05696,FRM05696,Oyo,Tomato,Chalky,9.43,52
Farm_05697,FRM05697,Plateau,Millet,Silt,36.21,45
Farm_05698,FRM05698,Bauchi,Yam,Silt,45.46,82
Farm_05699,FRM05699,Benue,Yam,Sandy,14.4,61
Farm_05700,FRM05700,Niger,Maize,Loam,7.15,63
Farm_05701,FRM05701,Oyo,Sorghum,Clay,16.11,95
Farm_05702,FRM05702,Nasarawa,Tomato,Chalky,45.14,93
Farm_05703,FRM05703,Nasarawa,Rice,Loam,7.33,99
Farm_05704,FRM05704,Benue,Millet,Sandy,21.04,46
Farm_05705,FRM05705,Nasarawa,Cassava,Chalky,49.48,48
Farm_05706,FRM05706,Kano,Tomato,Peaty,38.93,63
Farm_05707,FRM05707,Kaduna,Maize,Sandy,24.26,48
Farm_05708,FRM05708,Bauchi,Tomato,Peaty,23.06,96
Farm_05709,FRM05709,Niger,Sorghum,Chalky,0.72,96
Farm_05710,FRM05710,Enugu,Soybean,Clay,11.26,57
Farm_05711,FRM05711,Niger,Sorghum,Peaty,46.13,64
Farm_05712,FRM05712,Plateau,Maize,Sandy,7.75,80
Farm_05713,FRM05713,Kano,Yam,Sandy,44.34,73
Farm_05714,FRM05714,Benue,Maize,Loam,1.69,72
Farm_05715,FRM05715,Niger,Yam,Clay,31.54,93
Farm_05716,FRM05716,Ogun,Rice,Clay,16.78,44
Farm_05717,FRM05717,Enugu,Yam,Clay,20.66,96
Farm_05718,FRM05718,Ogun,Sorghum,Sandy,19.49,97
Farm_05719,FRM05719,Oyo,Maize,Clay,31.79,91
Farm_05720,FRM05720,Niger,Millet,Sandy,27.64,69
Farm_05721,FRM05721,Niger,Soybean,Loam,1.73,88
Farm_05722,FRM05722,Kaduna,Rice,Peaty,22.18,48
Farm_05723,FRM05723,Kaduna,Soybean,Peaty,3.19,63
Farm_05724,FRM05724,Benue,Maize,Peaty,37.9,65
Farm_05725,FRM05725,Plateau,Cassava,Peaty,16.29,92
Farm_05726,FRM05726,Plateau,Sorghum,Chalky,32.72,76
Farm_05727,FRM05727,Plateau,Rice,Loam,29.7,46
Farm_05728,FRM05728,Nasarawa,Yam,Silt,27.19,73
Farm_05729,FRM05729,Benue,Cassava,Sandy,33.08,51
Farm_05730,FRM05730,Oyo,Soybean,Clay,45.67,75
Farm_05731,FRM05731,Kaduna,Millet,Loam,41.11,88
Farm_05732,FRM05732,Plateau,Yam,Loam,26.02,82
Farm_05733,FRM05733,Plateau,Maize,Silt,41.62,69
Farm_05734,FRM05734,Bauchi,Cassava,Loam,23.39,67
Farm_05735,FRM05735,Oyo,Millet,Sandy,33.02,78
Farm_05736,FRM05736,Niger,Millet,Chalky,20.08,44
Farm_05737,FRM05737,Niger,Tomato,Chalky,22.47,47
Farm_05738,FRM05738,Kaduna,Cassava,Silt,19.4,89
Farm_05739,FRM05739,Kaduna,Yam,Silt,27.39,74
Farm_05740,FRM05740,Enugu,Tomato,Peaty,47.17,75
Farm_05741,FRM05741,Ogun,Millet,Clay,46.46,49
Farm_05742,FRM05742,Plateau,Maize,Silt,10.97,59
Farm_05743,FRM05743,Benue,Soybean,Peaty,6.07,42
Farm_05744,FRM05744,Enugu,Millet,Loam,38.69,91
Farm_05745,FRM05745,Oyo,Millet,Silt,17.71,70
Farm_05746,FRM05746,Kaduna,Cassava,Sandy,16.9,67
Farm_05747,FRM05747,Bauchi,Cassava,Peaty,9.54,52
Farm_05748,FRM05748,Oyo,Cassava,Loam,28.22,42
Farm_05749,FRM05749,Oyo,Soybean,Clay,18.92,75
Farm_05750,FRM05750,Niger,Sorghum,Peaty,38.54,74
Farm_05751,FRM05751,Kaduna,Soybean,Peaty,29.41,40
Farm_05752,FRM05752,Bauchi,Rice,Chalky,9.96,80
Farm_05753,FRM05753,Plateau,Cassava,Chalky,35.68,79
Farm_05754,FRM05754,Kano,Rice,Sandy,41.39,44
Farm_05755,FRM05755,Bauchi,Yam,Chalky,44.58,66
Farm_05756,FRM05756,Enugu,Rice,Loam,4.31,45
Farm_05757,FRM05757,Oyo,Soybean,Peaty,33.76,86
Farm_05758,FRM05758,Ogun,Yam,Peaty,9.55,73
Farm_05759,FRM05759,Oyo,Rice,Peaty,21.12,52
Farm_05760,FRM05760,Kaduna,Tomato,Chalky,4.51,50
Farm_05761,FRM05761,Bauchi,Tomato,Sandy,2.83,83
Farm_05762,FRM05762,Niger,Cassava,Clay,43.21,49
Farm_05763,FRM05763,Niger,Rice,Chalky,24.68,52
Farm_05764,FRM05764,Enugu,Yam,Loam,26.5,78
Farm_05765,FRM05765,Ogun,Tomato,Silt,16.23,92
Farm_05766,FRM05766,Nasarawa,Tomato,Sandy,17.31,85
Farm_05767,FRM05767,Oyo,Soybean,Peaty,24.93,96
Farm_05768,FRM05768,Enugu,Sorghum,Clay,35.68,64
Farm_05769,FRM05769,Plateau,Sorghum,Chalky,41.41,63
Farm_05770,FRM05770,Nasarawa,Maize,Sandy,5.83,91
Farm_05771,FRM05771,Bauchi,Sorghum,Clay,14.62,84
Farm_05772,FRM05772,Kaduna,Tomato,Chalky,30.88,85
Farm_05773,FRM05773,Benue,Tomato,Sandy,35.08,70
Farm_05774,FRM05774,Kano,Sorghum,Peaty,49.13,63
Farm_05775,FRM05775,Kano,Millet,Loam,29.75,92
Farm_05776,FRM05776,Benue,Maize,Loam,2.25,71
Farm_05777,FRM05777,Ogun,Sorghum,Clay,32.13,66
Farm_05778,FRM05778,Oyo,Soybean,Silt,36.74,82
Farm_05779,FRM05779,Nasarawa,Sorghum,Loam,5.14,91
Farm_05780,FRM05780,Benue,Sorghum,Sandy,48.77,47
Farm_05781,FRM05781,Ogun,Maize,Silt,21.64,49
Farm_05782,FRM05782,Nasarawa,Rice,Chalky,22.7,63
Farm_05783,FRM05783,Kano,Tomato,Clay,40.38,67
Farm_05784,FRM05784,Kaduna,Sorghum,Peaty,46.5,95
Farm_05785,FRM05785,Kano,Sorghum,Clay,34.59,65
Farm_05786,FRM05786,Nasarawa,Millet,Loam,34.93,98
Farm_05787,FRM05787,Ogun,Rice,Chalky,30.62,47
Farm_05788,FRM05788,Oyo,Soybean,Silt,3.58,76
Farm_05789,FRM05789,Kano,Sorghum,Chalky,7.64,74
Farm_05790,FRM05790,Kano,Cassava,Sandy,42.26,45
Farm_05791,FRM05791,Bauchi,Millet,Peaty,16.81,64
Farm_05792,FRM05792,Enugu,Sorghum,Silt,47.09,89
Farm_05793,FRM05793,Plateau,Soybean,Chalky,49.19,59
Farm_05794,FRM05794,Plateau,Rice,Clay,7.02,67
Farm_05795,FRM05795,Bauchi,Rice,Clay,35.21,53
Farm_05796,FRM05796,Ogun,Cassava,Loam,35.77,78
Farm_05797,FRM05797,Ogun,Soybean,Clay,26.63,45
Farm_05798,FRM05798,Ogun,Rice,Loam,46.29,42
Farm_05799,FRM05799,Nasarawa,Maize,Peaty,39.31,58
Farm_05800,FRM05800,Niger,Soybean,Silt,38.1,94
Farm_05801,FRM05801,Enugu,Sorghum,Chalky,38.85,85
Farm_05802,FRM05802,Kano,Yam,Peaty,30.37,59
Farm_05803,FRM05803,Bauchi,Soybean,Peaty,20.4,46
Farm_05804,FRM05804,Plateau,Soybean,Loam,36.61,61
Farm_05805,FRM05805,Kano,Millet,Silt,14.31,74
Farm_05806,FRM05806,Ogun,Rice,Silt,34.49,69
Farm_05807,FRM05807,Kaduna,Millet,Peaty,17.8,57
Farm_05808,FRM05808,Plateau,Maize,Sandy,11.09,69
Farm_05809,FRM05809,Kaduna,Cassava,Silt,29.31,78
Farm_05810,FRM05810,Niger,Soybean,Clay,32.59,88
Farm_05811,FRM05811,Niger,Rice,Chalky,39.1,72
Farm_05812,FRM05812,Kano,Soybean,Sandy,49.16,86
Farm_05813,FRM05813,Ogun,Maize,Loam,13.41,59
Farm_05814,FRM05814,Bauchi,Yam,Chalky,16.59,83
Farm_05815,FRM05815,Kaduna,Cassava,Silt,3.98,74
Farm_05816,FRM05816,Niger,Millet,Loam,26.37,86
Farm_05817,FRM05817,Kaduna,Rice,Loam,35.6,88
Farm_05818,FRM05818,Plateau,Rice,Silt,39.24,87
Farm_05819,FRM05819,Nasarawa,Rice,Loam,45.48,74
Farm_05820,FRM05820,Nasarawa,Maize,Chalky,1.39,43
Farm_05821,FRM05821,Plateau,Sorghum,Silt,31.35,80
Farm_05822,FRM05822,Nasarawa,Tomato,Sandy,5.89,56
Farm_05823,FRM05823,Kaduna,Soybean,Clay,9.68,52
Farm_05824,FRM05824,Kaduna,Soybean,Peaty,5.58,95
Farm_05825,FRM05825,Niger,Sorghum,Clay,11.28,44
Farm_05826,FRM05826,Kaduna,Tomato,Peaty,34.46,59
Farm_05827,FRM05827,Kano,Millet,Clay,15.73,82
Farm_05828,FRM05828,Benue,Millet,Sandy,15.53,64
Farm_05829,FRM05829,Plateau,Millet,Silt,49.51,78
Farm_05830,FRM05830,Nasarawa,Millet,Loam,13.03,83
Farm_05831,FRM05831,Plateau,Yam,Chalky,50.0,54
Farm_05832,FRM05832,Kaduna,Tomato,Loam,49.32,51
Farm_05833,FRM05833,Enugu,Tomato,Chalky,20.98,46
Farm_05834,FRM05834,Kano,Cassava,Loam,45.13,89
Farm_05835,FRM05835,Enugu,Tomato,Loam,31.53,48
Farm_05836,FRM05836,Nasarawa,Yam,Peaty,38.88,91
Farm_05837,FRM05837,Ogun,Yam,Loam,16.49,56
Farm_05838,FRM05838,Benue,Cassava,Clay,11.15,54
Farm_05839,FRM05839,Plateau,Sorghum,Silt,35.66,57
Farm_05840,FRM05840,Ogun,Cassava,Loam,23.45,81
Farm_05841,FRM05841,Plateau,Millet,Sandy,29.06,86
Farm_05842,FRM05842,Kaduna,Yam,Chalky,32.43,52
Farm_05843,FRM05843,Kaduna,Millet,Loam,28.89,54
Farm_05844,FRM05844,Nasarawa,Tomato,Silt,44.69,70
Farm_05845,FRM05845,Ogun,Cassava,Clay,11.02,66
Farm_05846,FRM05846,Enugu,Sorghum,Loam,29.13,79
Farm_05847,FRM05847,Enugu,Rice,Chalky,39.12,57
Farm_05848,FRM05848,Plateau,Sorghum,Peaty,14.66,49
Farm_05849,FRM05849,Bauchi,Rice,Chalky,28.59,83
Farm_05850,FRM05850,Oyo,Maize,Clay,39.41,48
Farm_05851,FRM05851,Bauchi,Millet,Peaty,33.54,61
Farm_05852,FRM05852,Enugu,Rice,Chalky,36.28,44
Farm_05853,FRM05853,Oyo,Cassava,Clay,28.77,98
Farm_05854,FRM05854,Niger,Yam,Loam,41.97,74
Farm_05855,FRM05855,Enugu,Millet,Loam,22.24,56
Farm_05856,FRM05856,Enugu,Millet,Loam,32.9,76
Farm_05857,FRM05857,Bauchi,Tomato,Peaty,7.21,97
Farm_05858,FRM05858,Plateau,Soybean,Loam,20.15,42
Farm_05859,FRM05859,Bauchi,Rice,Silt,49.41,98
Farm_05860,FRM05860,Enugu,Soybean,Loam,15.84,71
Farm_05861,FRM05861,Bauchi,Sorghum,Peaty,44.68,91
Farm_05862,FRM05862,Bauchi,Tomato,Sandy,4.97,45
Farm_05863,FRM05863,Ogun,Yam,Sandy,6.58,97
Farm_05864,FRM05864,Kaduna,Rice,Peaty,24.49,94
Farm_05865,FRM05865,Bauchi,Cassava,Clay,4.1,51
Farm_05866,FRM05866,Nasarawa,Cassava,Sandy,40.36,76
Farm_05867,FRM05867,Plateau,Sorghum,Sandy,26.24,57
Farm_05868,FRM05868,Plateau,Sorghum,Loam,42.86,51
Farm_05869,FRM05869,Plateau,Yam,Loam,45.97,90
Farm_05870,FRM05870,Bauchi,Yam,Silt,12.33,75
Farm_05871,FRM05871,Bauchi,Cassava,Peaty,42.84,51
Farm_05872,FRM05872,Kano,Millet,Peaty,11.62,70
Farm_05873,FRM05873,Bauchi,Tomato,Silt,46.47,61
Farm_05874,FRM05874,Kaduna,Rice,Chalky,37.37,43
Farm_05875,FRM05875,Nasarawa,Tomato,Silt,40.13,94
Farm_05876,FRM05876,Enugu,Sorghum,Silt,48.09,48
Farm_05877,FRM05877,Bauchi,Maize,Silt,40.13,56
Farm_05878,FRM05878,Oyo,Soybean,Clay,34.52,54
Farm_05879,FRM05879,Kaduna,Tomato,Sandy,34.26,76
Farm_05880,FRM05880,Bauchi,Rice,Chalky,43.61,78
Farm_05881,FRM05881,Enugu,Millet,Chalky,33.49,86
Farm_05882,FRM05882,Enugu,Sorghum,Chalky,31.55,48
Farm_05883,FRM05883,Enugu,Cassava,Clay,17.78,71
Farm_05884,FRM05884,Nasarawa,Yam,Clay,14.84,99
Farm_05885,FRM05885,Kano,Yam,Sandy,46.81,58
Farm_05886,FRM05886,Kaduna,Maize,Silt,25.18,51
Farm_05887,FRM05887,Kano,Cassava,Sandy,49.49,71
Farm_05888,FRM05888,Nasarawa,Yam,Loam,48.0,67
Farm_05889,FRM05889,Bauchi,Rice,Silt,5.16,64
Farm_05890,FRM05890,Oyo,Maize,Chalky,44.63,68
Farm_05891,FRM05891,Nasarawa,Yam,Peaty,40.8,50
Farm_05892,FRM05892,Benue,Sorghum,Peaty,40.25,48
Farm_05893,FRM05893,Enugu,Soybean,Loam,17.4,71
Farm_05894,FRM05894,Nasarawa,Sorghum,Loam,17.02,84
Farm_05895,FRM05895,Bauchi,Cassava,Peaty,35.67,88
Farm_05896,FRM05896,Ogun,Tomato,Loam,35.17,87
Farm_05897,FRM05897,Kaduna,Tomato,Clay,36.77,67
Farm_05898,FRM05898,Oyo,Cassava,Peaty,1.8,94
Farm_05899,FRM05899,Nasarawa,Yam,Loam,17.4,48
Farm_05900,FRM05900,Plateau,Soybean,Silt,43.1,45
Farm_05901,FRM05901,Plateau,Tomato,Loam,33.91,76
Farm_05902,FRM05902,Enugu,Sorghum,Silt,49.26,84
Farm_05903,FRM05903,Kaduna,Millet,Loam,21.16,40
Farm_05904,FRM05904,Niger,Sorghum,Clay,19.76,84
Farm_05905,FRM05905,Ogun,Tomato,Chalky,24.24,50
Farm_05906,FRM05906,Bauchi,Soybean,Sandy,29.04,96
Farm_05907,FRM05907,Niger,Rice,Loam,26.19,80
Farm_05908,FRM05908,Enugu,Cassava,Peaty,10.3,53
Farm_05909,FRM05909,Oyo,Sorghum,Sandy,45.67,44
Farm_05910,FRM05910,Benue,Rice,Peaty,3.67,58
Farm_05911,FRM05911,Ogun,Maize,Clay,39.89,43
Farm_05912,FRM05912,Enugu,Millet,Chalky,36.02,97
Farm_05913,FRM05913,Kaduna,Sorghum,Clay,49.46,48
Farm_05914,FRM05914,Bauchi,Soybean,Loam,33.7,66
Farm_05915,FRM05915,Bauchi,Cassava,Loam,24.4,72
Farm_05916,FRM05916,Bauchi,Rice,Chalky,4.64,88
Farm_05917,FRM05917,Nasarawa,Cassava,Loam,15.58,49
Farm_05918,FRM05918,Nasarawa,Millet,Peaty,7.86,76
Farm_05919,FRM05919,Plateau,Rice,Peaty,37.98,74
Farm_05920,FRM05920,Plateau,Yam,Sandy,29.08,62
Farm_05921,FRM05921,Oyo,Maize,Chalky,12.35,76
Farm_05922,FRM05922,Kano,Millet,Chalky,9.13,59
Farm_05923,FRM05923,Ogun,Cassava,Chalky,18.12,58
Farm_05924,FRM05924,Kaduna,Tomato,Sandy,19.33,54
Farm_05925,FRM05925,Oyo,Rice,Clay,21.17,72
Farm_05926,FRM05926,Nasarawa,Rice,Silt,14.35,69
Farm_05927,FRM05927,Nasarawa,Yam,Clay,44.76,58
Farm_05928,FRM05928,Nasarawa,Sorghum,Sandy,17.42,50
Farm_05929,FRM05929,Plateau,Sorghum,Silt,4.96,85
Farm_05930,FRM05930,Bauchi,Sorghum,Chalky,32.55,55
Farm_05931,FRM05931,Ogun,Tomato,Silt,40.95,66
Farm_05932,FRM05932,Nasarawa,Soybean,Clay,37.39,88
Farm_05933,FRM05933,Niger,Soybean,Chalky,30.52,85
Farm_05934,FRM05934,Plateau,Tomato,Loam,31.5,51
Farm_05935,FRM05935,Bauchi,Tomato,Chalky,5.09,46
Farm_05936,FRM05936,Bauchi,Sorghum,Peaty,8.32,71
Farm_05937,FRM05937,Plateau,Soybean,Peaty,29.83,47
Farm_05938,FRM05938,Bauchi,Maize,Chalky,10.6,97
Farm_05939,FRM05939,Kaduna,Tomato,Clay,38.34,77
Farm_05940,FRM05940,Oyo,Maize,Peaty,9.24,64
Farm_05941,FRM05941,Plateau,Yam,Silt,12.87,77
Farm_05942,FRM05942,Enugu,Soybean,Silt,17.35,40
Farm_05943,FRM05943,Bauchi,Sorghum,Sandy,7.4,72
Farm_05944,FRM05944,Enugu,Cassava,Chalky,44.99,79
Farm_05945,FRM05945,Bauchi,Tomato,Peaty,23.26,73
Farm_05946,FRM05946,Kano,Tomato,Chalky,47.35,95
Farm_05947,FRM05947,Oyo,Millet,Loam,10.08,56
Farm_05948,FRM05948,Bauchi,Maize,Silt,28.27,86
Farm_05949,FRM05949,Nasarawa,Yam,Loam,18.42,59
Farm_05950,FRM05950,Kaduna,Yam,Silt,26.12,98
Farm_05951,FRM05951,Benue,Sorghum,Chalky,35.47,53
Farm_05952,FRM05952,Kaduna,Sorghum,Peaty,38.84,50
Farm_05953,FRM05953,Kaduna,Soybean,Loam,46.62,67
Farm_05954,FRM05954,Oyo,Cassava,Sandy,17.3,74
Farm_05955,FRM05955,Nasarawa,Maize,Chalky,13.42,41
Farm_05956,FRM05956,Kano,Tomato,Peaty,10.56,67
Farm_05957,FRM05957,Nasarawa,Maize,Chalky,31.58,66
Farm_05958,FRM05958,Oyo,Soybean,Clay,7.3,65
Farm_05959,FRM05959,Enugu,Tomato,Clay,15.13,58
Farm_05960,FRM05960,Niger,Maize,Sandy,13.98,96
Farm_05961,FRM05961,Kano,Cassava,Silt,18.25,91
Farm_05962,FRM05962,Kaduna,Yam,Chalky,21.48,57
Farm_05963,FRM05963,Kano,Maize,Sandy,33.38,66
Farm_05964,FRM05964,Oyo,Maize,Sandy,1.08,55
Farm_05965,FRM05965,Nasarawa,Tomato,Loam,24.49,67
Farm_05966,FRM05966,Niger,Tomato,Clay,31.73,55
Farm_05967,FRM05967,Kano,Rice,Loam,1.4,69
Farm_05968,FRM05968,Plateau,Soybean,Peaty,7.75,95
Farm_05969,FRM05969,Plateau,Soybean,Sandy,47.75,82
Farm_05970,FRM05970,Plateau,Yam,Silt,6.22,50
Farm_05971,FRM05971,Oyo,Sorghum,Sandy,39.31,95
Farm_05972,FRM05972,Enugu,Cassava,Peaty,23.15,65
Farm_05973,FRM05973,Nasarawa,Rice,Silt,2.71,69
Farm_05974,FRM05974,Plateau,Cassava,Clay,33.98,48
Farm_05975,FRM05975,Plateau,Rice,Chalky,36.8,54
Farm_05976,FRM05976,Ogun,Yam,Chalky,18.68,99
Farm_05977,FRM05977,Nasarawa,Maize,Chalky,31.83,46
Farm_05978,FRM05978,Plateau,Cassava,Silt,4.98,74
Farm_05979,FRM05979,Benue,Rice,Loam,49.49,81
Farm_05980,FRM05980,Oyo,Sorghum,Peaty,23.25,65
Farm_05981,FRM05981,Kano,Yam,Peaty,33.67,97
Farm_05982,FRM05982,Enugu,Maize,Chalky,22.06,69
Farm_05983,FRM05983,Bauchi,Yam,Silt,9.07,81
Farm_05984,FRM05984,Oyo,Sorghum,Peaty,32.57,76
Farm_05985,FRM05985,Bauchi,Maize,Sandy,45.91,62
Farm_05986,FRM05986,Ogun,Maize,Sandy,0.52,89
Farm_05987,FRM05987,Nasarawa,Rice,Chalky,1.18,73
Farm_05988,FRM05988,Niger,Yam,Silt,45.68,85
Farm_05989,FRM05989,Nasarawa,Rice,Sandy,8.13,75
Farm_05990,FRM05990,Oyo,Tomato,Peaty,0.79,65
Farm_05991,FRM05991,Nasarawa,Maize,Sandy,29.35,63
Farm_05992,FRM05992,Kano,Maize,Clay,16.53,74
Farm_05993,FRM05993,Kaduna,Cassava,Loam,8.33,40
Farm_05994,FRM05994,Kaduna,Cassava,Silt,16.81,83
Farm_05995,FRM05995,Bauchi,Tomato,Clay,29.37,69
Farm_05996,FRM05996,Kaduna,Millet,Sandy,22.34,61
Farm_05997,FRM05997,Oyo,Tomato,Peaty,32.87,70
Farm_05998,FRM05998,Plateau,Cassava,Loam,14.18,44
Farm_05999,FRM05999,Kaduna,Tomato,Chalky,7.01,40
Farm_06000,FRM06000,Oyo,Soybean,Sandy,41.76,52
Farm_06001,FRM06001,Plateau,Yam,Peaty,16.28,65
Farm_06002,FRM06002,Kano,Soybean,Peaty,35.13,70
Farm_06003,FRM06003,Enugu,Yam,Chalky,47.49,61
Farm_06004,FRM06004,Ogun,Maize,Loam,47.32,55
Farm_06005,FRM06005,Enugu,Soybean,Loam,25.16,89
Farm_06006,FRM06006,Enugu,Yam,Peaty,17.77,81
Farm_06007,FRM06007,Nasarawa,Sorghum,Chalky,31.45,52
Farm_06008,FRM06008,Oyo,Millet,Sandy,6.52,88
Farm_06009,FRM06009,Enugu,Rice,Clay,49.63,86
Farm_06010,FRM06010,Plateau,Rice,Sandy,14.99,82
Farm_06011,FRM06011,Bauchi,Rice,Peaty,9.08,41
Farm_06012,FRM06012,Enugu,Cassava,Silt,44.72,44
Farm_06013,FRM06013,Oyo,Millet,Silt,40.04,42
Farm_06014,FRM06014,Kaduna,Tomato,Clay,1.69,70
Farm_06015,FRM06015,Plateau,Tomato,Silt,47.06,80
Farm_06016,FRM06016,Plateau,Soybean,Sandy,22.8,89
Farm_06017,FRM06017,Kaduna,Sorghum,Clay,22.71,72
Farm_06018,FRM06018,Nasarawa,Millet,Clay,35.27,48
Farm_06019,FRM06019,Kano,Cassava,Clay,17.51,91
Farm_06020,FRM06020,Niger,Sorghum,Sandy,23.21,55
Farm_06021,FRM06021,Nasarawa,Maize,Chalky,33.48,44
Farm_06022,FRM06022,Bauchi,Cassava,Clay,28.22,81
Farm_06023,FRM06023,Enugu,Tomato,Chalky,23.93,45
Farm_06024,FRM06024,Ogun,Soybean,Silt,10.43,44
Farm_06025,FRM06025,Enugu,Maize,Sandy,42.28,44
Farm_06026,FRM06026,Kano,Sorghum,Chalky,25.83,99
Farm_06027,FRM06027,Oyo,Rice,Silt,18.77,48
Farm_06028,FRM06028,Kaduna,Soybean,Silt,15.88,83
Farm_06029,FRM06029,Plateau,Rice,Clay,32.07,53
Farm_06030,FRM06030,Bauchi,Cassava,Sandy,45.49,74
Farm_06031,FRM06031,Nasarawa,Yam,Peaty,36.12,73
Farm_06032,FRM06032,Kaduna,Rice,Silt,1.88,97
Farm_06033,FRM06033,Oyo,Sorghum,Peaty,32.03,72
Farm_06034,FRM06034,Oyo,Maize,Sandy,10.5,63
Farm_06035,FRM06035,Plateau,Millet,Silt,23.93,44
Farm_06036,FRM06036,Kano,Yam,Chalky,42.51,51
Farm_06037,FRM06037,Kano,Maize,Silt,7.87,87
