farm_id,fertilizer,kg_used
Farm_05999,Urea,382.9
Farm_06000,Urea,238.6
Farm_06001,DAP,179.5
Farm_06002,DAP,80.0
Farm_06003,NPK,314.1
Farm_06004,DAP,66.9
Farm_06005,DAP,362.5
Farm_06006,Urea,125.2
Farm_06007,NPK,130.1
Farm_06008,DAP,260.6
Farm_06009,NPK,70.4
Farm_06010,DAP,257.9
Farm_06011,NPK,138.7
Farm_06012,DAP,308.2
Farm_06013,NPK,277.4
Farm_06014,NPK,89.4
Farm_06015,Urea,359.5
Farm_06016,NPK,302.8
Farm_06017,Urea,276.4
Farm_06018,NPK,304.4
Farm_06019,DAP,242.0
Farm_06020,DAP,42.2
Farm_06021,Urea,178.5
Farm_06022,DAP,177.5
Farm_06023,Urea,360.5
Farm_06024,NPK,274.9
Farm_06025,NPK,236.4
Farm_06026,NPK,286.6
Farm_06027,Urea,33.8
Farm_06028,Urea,223.1
Farm_06029,DAP,243.0
Farm_06030,DAP,356.2
Farm_06031,NPK,198.5
Farm_06032,NPK,177.6
Farm_06033,DAP,63.3
Farm_06034,NPK,264.7
Farm_06035,Urea,379.0
Farm_06036,DAP,33.1
Farm_06037,Urea,133.4
Farm_06038,Urea,166.9
Farm_06039,DAP,369.5
Farm_06040,Urea,249.4
Farm_06041,Urea,56.1
Farm_06042,NPK,44.3
Farm_06043,NPK,313.2
Farm_06044,NPK,146.5
Farm_06045,Urea,383.7
Farm_06046,NPK,221.0
Farm_06047,NPK,370.3
Farm_06048,DAP,343.2
Farm_06049,DAP,348.7
Farm_06050,Urea,115.9
Farm_06051,DAP,196.2
Farm_06052,NPK,170.3
Farm_06053,Urea,272.7
Farm_06054,Urea,374.9
Farm_06055,Urea,222.5
Farm_06056,Urea,243.3
Farm_06057,NPK,58.4
Farm_06058,Urea,227.5
Farm_06059,Urea,213.3
Farm_06060,Urea,344.4
Farm_06061,DAP,277.6
Farm_06062,DAP,120.7
Farm_06063,NPK,238.7
Farm_06064,DAP,230.2
Farm_06065,DAP,101.1
Farm_06066,Urea,151.4
Farm_06067,DAP,280.2
Farm_06068,NPK,331.9
Farm_06069,NPK,332.6
Farm_06070,Urea,270.2
Farm_06071,NPK,253.5
Farm_06072,DAP,36.3
Farm_06073,NPK,41.5
Farm_06074,Urea,391.1
Farm_06075,Urea,184.4
Farm_06076,Urea,399.1
Farm_06077,Urea,346.0
Farm_06078,DAP,64.7
Farm_06079,DAP,284.9
Farm_06080,NPK,399.9
Farm_06081,NPK,262.6
Farm_06082,NPK,349.8
Farm_06083,NPK,174.7
Farm_06084,Urea,343.1
Farm_06085,Urea,367.0
Farm_06086,NPK,68.6
Farm_06087,NPK,278.6
Farm_06088,DAP,345.1
Farm_06089,Urea,352.4
Farm_06090,DAP,364.1
Farm_06091,DAP,183.2
Farm_06092,DAP,380.5
Farm_06093,Urea,147.3
Farm_06094,NPK,282.4
Farm_06095,DAP,99.7
Farm_06096,DAP,239.8
Farm_06097,Urea,32.8
Farm_06098,DAP,274.8
Farm_06099,DAP,237.4
Farm_06100,Urea,217.6
Farm_06101,NPK,71.3
Farm_06102,DAP,163.9
Farm_06103,DAP,70.6
Farm_06104,NPK,187.4
Farm_06105,Urea,224.9
Farm_06106,Urea,328.6
Farm_06107,Urea,79.7
Farm_06108,Urea,264.9
Farm_06109,Urea,183.6
Farm_06110,Urea,21.8
Farm_06111,NPK,33.2
Farm_06112,Urea,384.0
Farm_06113,NPK,270.7
Farm_06114,DAP,52.2
Farm_06115,NPK,96.7
Farm_06116,DAP,343.4
Farm_06117,Urea,334.5
Farm_06118,Urea,205.7
Farm_06119,DAP,338.4
Farm_06120,DAP,68.5
Farm_06121,DAP,146.0
Farm_06122,DAP,240.2
Farm_06123,Urea,57.1
Farm_06124,DAP,233.6
Farm_06125,NPK,240.9
Farm_06126,Urea,68.0
Farm_06127,DAP,351.1
Farm_06128,NPK,336.4
Farm_06129,DAP,111.8
Farm_06130,Urea,113.3
Farm_06131,NPK,273.8
Farm_06132,DAP,191.7
Farm_06133,Urea,286.3
Farm_06134,DAP,286.6
Farm_06135,Urea,291.5
Farm_06136,Urea,44.8
Farm_06137,Urea,348.7
Farm_06138,NPK,387.8
Farm_06139,NPK,393.1
Farm_06140,DAP,352.2
Farm_06141,NPK,266.4
Farm_06142,DAP,297.8
Farm_06143,DAP,211.7
Farm_06144,DAP,169.5
Farm_06145,Urea,314.5
Farm_06146,NPK,224.8
Farm_06147,Urea,249.2
Farm_06148,NPK,120.2
Farm_06149,Urea,382.7
Farm_06150,NPK,310.5
Farm_06151,Urea,331.1
Farm_06152,Urea,45.3
Farm_06153,Urea,375.1
Farm_06154,Urea,295.1
Farm_06155,Urea,155.9
Farm_06156,DAP,70.5
Farm_06157,NPK,58.6
Farm_06158,NPK,196.8
Farm_06159,DAP,266.9
Farm_06160,DAP,305.6
Farm_06161,DAP,340.4
Farm_06162,NPK,82.5
Farm_06163,NPK,45.7
Farm_06164,Urea,367.6
Farm_06165,Urea,153.8
Farm_06166,Urea,310.8
Farm_06167,NPK,395.9
Farm_06168,NPK,107.6
Farm_06169,DAP,50.1
Farm_06170,DAP,191.6
Farm_06171,NPK,240.2
Farm_06172,DAP,129.9
Farm_06173,NPK,79.5
Farm_06174,NPK,20.8
Farm_06175,Urea,192.5
Farm_06176,Urea,244.1
Farm_06177,NPK,55.8
Farm_06178,NPK,343.8
Farm_06179,Urea,240.6
Farm_06180,DAP,94.4
Farm_06181,Urea,112.2
Farm_06182,NPK,330.8
Farm_06183,DAP,349.8
Farm_06184,Urea,249.0
Farm_06185,Urea,267.7
Farm_06186,NPK,31.3
Farm_06187,DAP,263.5
Farm_06188,Urea,22.3
Farm_06189,NPK,236.6
Farm_06190,Urea,349.3
Farm_06191,NPK,340.1
Farm_06192,Urea,131.1
Farm_06193,NPK,306.7
Farm_06194,Urea,49.7
Farm_06195,NPK,207.9
Farm_06196,Urea,170.8
Farm_06197,DAP,287.1
Farm_06198,NPK,323.2
Farm_06199,NPK,379.5
Farm_06200,DAP,97.2
Farm_06201,DAP,331.2
Farm_06202,DAP,134.0
Farm_06203,NPK,373.9
Farm_06204,Urea,309.8
Farm_06205,Urea,121.7
Farm_06206,DAP,160.2
Farm_06207,DAP,149.4
Farm_06208,NPK,66.9
Farm_06209,DAP,279.6
Farm_06210,DAP,273.1
Farm_06211,NPK,184.4
Farm_06212,NPK,74.2
Farm_06213,Urea,105.9
Farm_06214,Urea,258.6
Farm_06215,DAP,124.0
Farm_06216,Urea,307.8
Farm_06217,Urea,210.3
Farm_06218,Urea,308.6
Farm_06219,NPK,138.1
Farm_06220,Urea,107.4
Farm_06221,NPK,47.0
Farm_06222,DAP,238.6
Farm_06223,DAP,269.0
Farm_06224,NPK,194.3
Farm_06225,NPK,323.8
Farm_06226,NPK,379.5
Farm_06227,NPK,218.8
Farm_06228,DAP,398.2
Farm_06229,DAP,100.0
Farm_06230,Urea,95.7
Farm_06231,NPK,214.2
Farm_06232,DAP,253.7
Farm_06233,DAP,278.8
Farm_06234,Urea,393.4
Farm_06235,NPK,24.4
Farm_06236,DAP,73.6
Farm_06237,DAP,146.9
Farm_06238,NPK,85.9
Farm_06239,DAP,60.0
Farm_06240,NPK,282.5
Farm_06241,Urea,55.5
Farm_06242,Urea,110.5
Farm_06243,Urea,193.4
Farm_06244,Urea,70.9
Farm_06245,Urea,132.0
Farm_06246,DAP,127.1
Farm_06247,NPK,283.0
Farm_06248,NPK,201.2
Farm_06249,Urea,208.4
Farm_06250,NPK,209.1
Farm_06251,Urea,256.5
Farm_06252,NPK,348.1
Farm_06253,Urea,124.8
Farm_06254,NPK,341.8
Farm_06255,DAP,303.0
Farm_06256,NPK,166.1
Farm_06257,NPK,323.7
Farm_06258,DAP,376.8
Farm_06259,NPK,362.8
Farm_06260,DAP,336.3
Farm_06261,DAP,328.3
Farm_06262,NPK,338.4
Farm_06263,NPK,319.8
Farm_06264,DAP,341.3
Farm_06265,Urea,173.3
Farm_06266,Urea,326.9
Farm_06267,Urea,131.4
Farm_06268,DAP,99.5
Farm_06269,Urea,249.0
Farm_06270,NPK,179.4
Farm_06271,DAP,52.4
Farm_06272,NPK,102.5
Farm_06273,DAP,239.3
Farm_06274,DAP,333.3
Farm_06275,Urea,378.5
Farm_06276,DAP,174.4
Farm_06277,Urea,264.5
Farm_06278,DAP,234.4
Farm_06279,NPK,272.9
Farm_06280,DAP,267.8
Farm_06281,NPK,287.9
Farm_06282,NPK,212.7
Farm_06283,NPK,391.1
Farm_06284,Urea,62.0
Farm_06285,NPK,388.8
Farm_06286,DAP,165.5
Farm_06287,Urea,288.4
Farm_06288,NPK,239.1
Farm_06289,Urea,281.5
Farm_06290,NPK,91.1
Farm_06291,DAP,31.2
Farm_06292,NPK,208.8
Farm_06293,NPK,229.4
Farm_06294,NPK,177.3
Farm_06295,NPK,75.7
Farm_06296,NPK,343.7
Farm_06297,Urea,73.4
Farm_06298,NPK,68.4
Farm_06299,Urea,292.8
Farm_06300,NPK,134.3
Farm_06301,NPK,229.7
Farm_06302,NPK,387.3
Farm_06303,NPK,69.9
Farm_06304,Urea,93.4
Farm_06305,DAP,65.4
Farm_06306,DAP,62.2
Farm_06307,NPK,317.0
Farm_06308,DAP,107.1
Farm_06309,Urea,219.9
Farm_06310,Urea,375.3
Farm_06311,NPK,269.4
Farm_06312,Urea,156.7
Farm_06313,NPK,244.9
Farm_06314,NPK,78.9
Farm_06315,DAP,297.0
Farm_06316,DAP,45.8
Farm_06317,DAP,298.8
Farm_06318,NPK,290.3
Farm_06319,NPK,226.6
Farm_06320,Urea,341.8
Farm_06321,NPK,337.9
Farm_06322,Urea,81.9
Farm_06323,Urea,118.4
Farm_06324,NPK,206.2
Farm_06325,DAP,353.2
Farm_06326,Urea,152.2
Farm_06327,Urea,359.5
Farm_06328,NPK,362.2
Farm_06329,DAP,322.1
Farm_06330,NPK,258.0
Farm_06331,Urea,336.3
Farm_06332,DAP,278.3
Farm_06333,NPK,191.2
Farm_06334,NPK,367.4
Farm_06335,Urea,173.0
Farm_06336,DAP,287.8
Farm_06337,Urea,167.0
Farm_06338,NPK,342.2
Farm_06339,NPK,279.3
Farm_06340,NPK,156.4
Farm_06341,Urea,271.1
Farm_06342,Urea,262.3
Farm_06343,NPK,101.2
Farm_06344,DAP,245.9
Farm_06345,NPK,149.6
Farm_06346,NPK,315.3
Farm_06347,DAP,232.0
Farm_06348,NPK,109.0
Farm_06349,DAP,192.9
Farm_06350,DAP,353.1
Farm_06351,NPK,32.8
Farm_06352,NPK,397.5
Farm_06353,NPK,269.9
Farm_06354,Urea,286.8
Farm_06355,NPK,157.5
Farm_06356,DAP,57.7
Farm_06357,Urea,71.7
Farm_06358,NPK,87.7
Farm_06359,Urea,206.4
Farm_06360,NPK,219.7
Farm_06361,Urea,27.3
Farm_06362,DAP,169.3
Farm_06363,DAP,38.2
Farm_06364,DAP,41.3
Farm_06365,DAP,156.5
Farm_06366,Urea,361.2
Farm_06367,NPK,340.6
Farm_06368,NPK,84.4
Farm_06369,NPK,371.4
Farm_06370,DAP,391.5
Farm_06371,DAP,138.7
Farm_06372,DAP,103.9
Farm_06373,NPK,86.7
Farm_06374,DAP,67.2
Farm_06375,DAP,363.6
Farm_06376,Urea,371.6
Farm_06377,NPK,202.3
Farm_06378,Urea,217.8
Farm_06379,NPK,272.2
Farm_06380,NPK,150.9
Farm_06381,DAP,254.6
Farm_06382,DAP,186.3
Farm_06383,NPK,265.6
Farm_06384,Urea,322.6
Farm_06385,NPK,310.5
Farm_06386,Urea,351.7
Farm_06387,DAP,100.0
Farm_06388,NPK,183.7
Farm_06389,NPK,102.9
Farm_06390,NPK,34.2
Farm_06391,Urea,95.4
Farm_06392,Urea,335.8
Farm_06393,DAP,120.8
Farm_06394,DAP,25.0
Farm_06395,NPK,149.7
Farm_06396,Urea,182.9
Farm_06397,Urea,82.2
Farm_06398,NPK,44.4
Farm_06399,DAP,243.4
Farm_06400,DAP,197.2
Farm_06401,DAP,314.9
Farm_06402,Urea,302.6
Farm_06403,Urea,86.7
Farm_06404,Urea,121.6
Farm_06405,Urea,51.7
Farm_06406,Urea,213.7
Farm_06407,DAP,188.9
Farm_06408,DAP,319.5
Farm_06409,DAP,248.2
Farm_06410,DAP,340.9
Farm_06411,Urea,297.3
Farm_06412,NPK,159.3
Farm_06413,DAP,178.3
Farm_06414,Urea,302.3
Farm_06415,Urea,252.3
Farm_06416,Urea,81.6
Farm_06417,DAP,33.0
Farm_06418,DAP,98.5
Farm_06419,Urea,52.6
Farm_06420,Urea,139.5
Farm_06421,Urea,224.5
Farm_06422,DAP,173.8
Farm_06423,DAP,181.3
Farm_06424,NPK,107.2
Farm_06425,Urea,22.3
Farm_06426,Urea,375.4
Farm_06427,NPK,236.4
Farm_06428,DAP,152.5
Farm_06429,NPK,82.0
Farm_06430,Urea,278.2
Farm_06431,Urea,99.0
Farm_06432,Urea,183.6
Farm_06433,DAP,190.8
Farm_06434,Urea,344.1
Farm_06435,DAP,183.7
Farm_06436,Urea,360.2
Farm_06437,Urea,355.5
Farm_06438,NPK,382.1
Farm_06439,Urea,40.0
Farm_06440,NPK,100.2
Farm_06441,Urea,239.0
Farm_06442,Urea,355.8
Farm_06443,Urea,163.5
Farm_06444,Urea,338.2
Farm_06445,NPK,118.4
Farm_06446,Urea,173.3
Farm_06447,NPK,170.5
Farm_06448,Urea,234.8
Farm_06449,NPK,153.2
Farm_06450,Urea,280.9
Farm_06451,DAP,102.5
Farm_06452,NPK,314.3
Farm_06453,DAP,323.1
Farm_06454,NPK,199.2
Farm_06455,DAP,53.5
Farm_06456,NPK,34.1
Farm_06457,DAP,389.2
Farm_06458,NPK,311.0
Farm_06459,NPK,63.9
Farm_06460,Urea,181.8
Farm_06461,NPK,198.1
Farm_06462,DAP,93.2
Farm_06463,DAP,173.3
Farm_06464,DAP,116.0
Farm_06465,NPK,152.1
Farm_06466,DAP,211.0
Farm_06467,NPK,249.2
Farm_06468,DAP,263.9
Farm_06469,DAP,299.7
Farm_06470,DAP,186.7
Farm_06471,Urea,391.5
Farm_06472,DAP,29.0
Farm_06473,DAP,226.5
Farm_06474,DAP,375.1
Farm_06475,NPK,328.3
Farm_06476,Urea,173.3
Farm_06477,Urea,290.5
Farm_06478,Urea,163.3
Farm_06479,Urea,29.9
Farm_06480,DAP,116.1
Farm_06481,DAP,70.9
Farm_06482,Urea,293.7
Farm_06483,DAP,61.3
Farm_06484,NPK,179.2
Farm_06485,Urea,227.2
Farm_06486,Urea,153.2
Farm_06487,Urea,200.9
Farm_06488,Urea,38.9
Farm_06489,DAP,316.8
Farm_06490,NPK,345.2
Farm_06491,Urea,331.9
Farm_06492,NPK,61.2
Farm_06493,Urea,76.8
Farm_06494,Urea,119.1
Farm_06495,DAP,132.3
Farm_06496,DAP,96.1
Farm_06497,Urea,292.6
Farm_06498,NPK,220.3
Farm_06499,Urea,397.3
Farm_06500,NPK,109.9
Farm_06501,NPK,267.8
Farm_06502,Urea,46.0
Farm_06503,Urea,179.1
Farm_06504,DAP,278.2
Farm_06505,NPK,394.5
Farm_06506,NPK,195.2
Farm_06507,DAP,305.2
Farm_06508,NPK,344.1
Farm_06509,Urea,234.8
Farm_06510,Urea,372.8
Farm_06511,Urea,333.4
Farm_06512,NPK,173.8
Farm_06513,Urea,193.3
Farm_06514,Urea,161.7
Farm_06515,DAP,169.6
Farm_06516,Urea,395.3
Farm_06517,NPK,118.7
Farm_06518,NPK,192.1
Farm_06519,DAP,126.3
Farm_06520,Urea,158.0
Farm_06521,NPK,111.9
Farm_06522,NPK,306.9
Farm_06523,NPK,348.2
Farm_06524,Urea,389.3
Farm_06525,DAP,292.2
Farm_06526,Urea,264.3
Farm_06527,Urea,308.3
Farm_06528,Urea,200.6
Farm_06529,Urea,276.8
Farm_06530,Urea,86.6
Farm_06531,DAP,172.5
Farm_06532,NPK,29.5
Farm_06533,NPK,280.4
Farm_06534,Urea,329.1
Farm_06535,NPK,76.7
Farm_06536,NPK,161.3
Farm_06537,Urea,289.2
Farm_06538,NPK,173.5
Farm_06539,DAP,73.4
Farm_06540,NPK,256.7
Farm_06541,Urea,210.6
Farm_06542,NPK,282.9
Farm_06543,Urea,289.8
Farm_06544,DAP,117.7
Farm_06545,DAP,301.9
Farm_06546,NPK,60.2
Farm_06547,DAP,56.0
Farm_06548,Urea,276.3
Farm_06549,DAP,382.4
Farm_06550,DAP,397.8
Farm_06551,DAP,375.3
Farm_06552,Urea,135.0
Farm_06553,Urea,281.5
Farm_06554,Urea,113.7
Farm_06555,NPK,114.3
Farm_06556,NPK,223.1
Farm_06557,DAP,363.0
Farm_06558,Urea,182.3
Farm_06559,NPK,180.9
Farm_06560,NPK,75.7
Farm_06561,DAP,232.6
Farm_06562,NPK,340.3
Farm_06563,NPK,101.1
Farm_06564,NPK,247.6
Farm_06565,NPK,202.9
Farm_06566,Urea,289.3
Farm_06567,DAP,88.9
Farm_06568,DAP,248.1
Farm_06569,NPK,164.4
Farm_06570,DAP,148.2
Farm_06571,DAP,38.9
Farm_06572,Urea,290.2
Farm_06573,Urea,169.0
Farm_06574,Urea,66.1
Farm_06575,DAP,140.6
Farm_06576,DAP,206.0
Farm_06577,Urea,194.4
Farm_06578,DAP,105.4
Farm_06579,DAP,204.8
Farm_06580,NPK,374.4
Farm_06581,Urea,386.6
Farm_06582,NPK,377.2
Farm_06583,DAP,385.6
Farm_06584,Urea,29.3
Farm_06585,Urea,247.6
Farm_06586,NPK,317.4
Farm_06587,DAP,226.1
Farm_06588,Urea,174.9
Farm_06589,DAP,95.5
Farm_06590,DAP,338.2
Farm_06591,Urea,168.0
Farm_06592,NPK,242.9
Farm_06593,Urea,265.0
Farm_06594,DAP,267.2
Farm_06595,NPK,323.4
Farm_06596,NPK,125.8
Farm_06597,Urea,335.9
Farm_06598,Urea,323.1
Farm_06599,NPK,129.9
Farm_06600,NPK,386.6
Farm_06601,Urea,107.4
Farm_06602,DAP,360.8
Farm_06603,NPK,95.2
Farm_06604,DAP,109.1
Farm_06605,NPK,259.8
Farm_06606,DAP,248.2
Farm_06607,DAP,298.5
Farm_06608,Urea,360.4
Farm_06609,DAP,162.0
Farm_06610,NPK,363.3
Farm_06611,Urea,380.5
Farm_06612,Urea,277.9
Farm_06613,DAP,296.6
Farm_06614,Urea,137.4
Farm_06615,Urea,290.9
Farm_06616,Urea,103.7
Farm_06617,NPK,203.4
Farm_06618,Urea,79.1
Farm_06619,DAP,110.6
Farm_06620,NPK,341.5
Farm_06621,NPK,125.3
Farm_06622,NPK,146.7
Farm_06623,Urea,183.7
Farm_06624,NPK,187.7
Farm_06625,Urea,343.6
Farm_06626,NPK,314.7
Farm_06627,NPK,204.7
Farm_06628,Urea,309.3
Farm_06629,Urea,174.1
Farm_06630,Urea,363.1
Farm_06631,NPK,372.2
Farm_06632,Urea,305.8
Farm_06633,DAP,68.6
Farm_06634,NPK,254.4
Farm_06635,DAP,198.7
Farm_06636,DAP,199.1
Farm_06637,DAP,43.3
Farm_06638,DAP,149.9
Farm_06639,DAP,360.4
Farm_06640,Urea,331.0
Farm_06641,NPK,100.3
Farm_06642,DAP,305.7
Farm_06643,Urea,299.4
Farm_06644,DAP,34.2
Farm_06645,Urea,31.3
Farm_06646,DAP,113.5
Farm_06647,NPK,242.6
Farm_06648,NPK,116.5
Farm_06649,Urea,236.1
Farm_06650,NPK,197.0
Farm_06651,Urea,81.6
Farm_06652,NPK,315.3
Farm_06653,NPK,71.1
Farm_06654,Urea,51.0
Farm_06655,NPK,100.7
Farm_06656,Urea,383.2
Farm_06657,Urea,37.8
Farm_06658,DAP,144.2
Farm_06659,NPK,229.8
Farm_06660,NPK,313.9
Farm_06661,NPK,383.6
Farm_06662,NPK,149.5
Farm_06663,DAP,191.6
Farm_06664,Urea,240.2
Farm_06665,Urea,257.3
Farm_06666,NPK,100.9
Farm_06667,DAP,96.7
Farm_06668,DAP,71.5
Farm_06669,Urea,258.0
Farm_06670,DAP,65.4
Farm_06671,NPK,167.2
Farm_06672,NPK,347.8
Farm_06673,Urea,117.2
Farm_06674,NPK,368.3
Farm_06675,Urea,49.3
Farm_06676,DAP,377.3
Farm_06677,Urea,395.9
Farm_06678,DAP,377.0
Farm_06679,DAP,399.7
Farm_06680,Urea,184.1
Farm_06681,DAP,382.4
Farm_06682,Urea,325.3
Farm_06683,DAP,58.7
Farm_06684,DAP,97.2
Farm_06685,DAP,153.9
Farm_06686,NPK,349.1
Farm_06687,Urea,93.0
Farm_06688,Urea,346.2
Farm_06689,NPK,298.1
Farm_06690,NPK,164.2
Farm_06691,Urea,30.4
Farm_06692,DAP,42.8
Farm_06693,Urea,386.6
Farm_06694,DAP,142.6
Farm_06695,NPK,297.3
Farm_06696,Urea,58.6
Farm_06697,Urea,140.0
Farm_06698,DAP,27.3
Farm_06699,NPK,299.4
Farm_06700,DAP,80.1
Farm_06701,DAP,306.5
Farm_06702,DAP,127.8
Farm_06703,DAP,251.5
Farm_06704,NPK,200.6
Farm_06705,DAP,260.9
Farm_06706,NPK,292.6
Farm_06707,Urea,268.6
Farm_06708,Urea,391.3
Farm_06709,DAP,48.7
Farm_06710,Urea,197.1
Farm_06711,DAP,240.8
Farm_06712,Urea,285.2
Farm_06713,Urea,118.3
Farm_06714,Urea,56.9
Farm_06715,DAP,29.2
Farm_06716,NPK,255.8
Farm_06717,NPK,394.8
Farm_06718,Urea,287.9
Farm_06719,Urea,39.9
Farm_06720,NPK,251.8
Farm_06721,DAP,207.5
Farm_06722,NPK,319.2
Farm_06723,DAP,61.5
Farm_06724,NPK,42.4
Farm_06725,NPK,189.8
Farm_06726,NPK,384.8
Farm_06727,NPK,33.5
Farm_06728,Urea,197.7
Farm_06729,Urea,51.9
Farm_06730,DAP,365.8
Farm_06731,Urea,56.4
Farm_06732,Urea,348.8
Farm_06733,Urea,227.3
Farm_06734,Urea,309.8
Farm_06735,NPK,114.3
Farm_06736,Urea,397.3
Farm_06737,DAP,180.8
Farm_06738,Urea,50.5
Farm_06739,Urea,213.7
Farm_06740,NPK,384.3
Farm_06741,NPK,376.8
Farm_06742,NPK,161.7
Farm_06743,Urea,392.4
Farm_06744,DAP,141.4
Farm_06745,NPK,294.9
Farm_06746,NPK,319.3
Farm_06747,DAP,291.9
Farm_06748,DAP,147.7
Farm_06749,DAP,384.1
Farm_06750,DAP,198.5
Farm_06751,DAP,388.5
Farm_06752,DAP,78.9
Farm_06753,NPK,218.0
Farm_06754,NPK,222.7
Farm_06755,Urea,232.2
Farm_06756,DAP,85.0
Farm_06757,DAP,388.1
Farm_06758,DAP,84.9
Farm_06759,NPK,291.8
Farm_06760,Urea,43.0
Farm_06761,DAP,374.8
Farm_06762,Urea,181.0
Farm_06763,DAP,320.1
Farm_06764,DAP,319.8
Farm_06765,DAP,340.0
Farm_06766,NPK,234.6
Farm_06767,DAP,332.0
Farm_06768,Urea,355.8
Farm_06769,NPK,38.7
Farm_06770,DAP,332.3
Farm_06771,DAP,301.4
Farm_06772,Urea,159.5
Farm_06773,DAP,141.0
Farm_06774,DAP,374.7
Farm_06775,Urea,259.9
Farm_06776,NPK,395.2
Farm_06777,Urea,309.9
Farm_06778,Urea,291.9
Farm_06779,Urea,258.1
Farm_06780,NPK,324.3
Farm_06781,NPK,245.9
Farm_06782,Urea,354.3
Farm_06783,NPK,269.7
Farm_06784,Urea,177.2
Farm_06785,NPK,145.6
Farm_06786,NPK,115.3
Farm_06787,NPK,210.9
Farm_06788,Urea,349.0
Farm_06789,DAP,181.0
Farm_06790,Urea,84.2
Farm_06791,DAP,88.1
Farm_06792,NPK,83.3
Farm_06793,Urea,150.3
Farm_06794,DAP,63.9
Farm_06795,NPK,80.3
Farm_06796,DAP,249.2
Farm_06797,NPK,393.3
Farm_06798,NPK,189.9
Farm_06799,DAP,328.1
Farm_06800,DAP,54.7
Farm_06801,Urea,243.4
Farm_06802,NPK,234.0
Farm_06803,Urea,295.8
Farm_06804,DAP,187.3
Farm_06805,DAP,350.3
Farm_06806,NPK,166.8
Farm_06807,Urea,119.8
Farm_06808,DAP,329.7
Farm_06809,NPK,21.7
Farm_06810,Urea,278.3
Farm_06811,NPK,307.3
Farm_06812,NPK,50.9
Farm_06813,DAP,383.0
Farm_06814,NPK,223.1
Farm_06815,Urea,134.4
Farm_06816,DAP,142.9
Farm_06817,DAP,40.4
Farm_06818,DAP,245.2
Farm_06819,Urea,179.6
Farm_06820,NPK,322.6
Farm_06821,DAP,249.2
Farm_06822,Urea,393.9
Farm_06823,Urea,256.3
Farm_06824,Urea,181.2
Farm_06825,DAP,259.3
Farm_06826,NPK,128.7
Farm_06827,NPK,268.6
Farm_06828,Urea,101.3
Farm_06829,DAP,171.8
Farm_06830,NPK,140.6
Farm_06831,DAP,355.2
Farm_06832,DAP,147.4
Farm_06833,NPK,326.5
Farm_06834,Urea,360.4
Farm_06835,NPK,66.8
Farm_06836,Urea,289.8
Farm_06837,NPK,307.0
Farm_06838,Urea,351.9
Farm_06839,Urea,90.7
Farm_06840,DAP,283.1
Farm_06841,NPK,274.5
Farm_06842,NPK,88.2
Farm_06843,DAP,250.9
Farm_06844,Urea,206.1
Farm_06845,DAP,47.1
Farm_06846,Urea,25.8
Farm_06847,NPK,247.5
Farm_06848,NPK,105.1
Farm_06849,Urea,296.0
Farm_06850,DAP,337.1
Farm_06851,DAP,59.5
Farm_06852,NPK,274.0
Farm_06853,DAP,64.0
Farm_06854,NPK,375.1
Farm_06855,Urea,181.5
Farm_06856,NPK,105.2
Farm_06857,Urea,260.5
Farm_06858,NPK,308.6
Farm_06859,Urea,221.6
Farm_06860,Urea,369.7
Farm_06861,Urea,36.8
Farm_06862,NPK,370.2
Farm_06863,NPK,242.6
Farm_06864,Urea,168.3
Farm_06865,NPK,328.5
Farm_06866,NPK,385.3
Farm_06867,Urea,353.8
Farm_06868,Urea,199.1
Farm_06869,NPK,43.5
Farm_06870,DAP,186.6
Farm_06871,NPK,259.8
Farm_06872,Urea,176.6
Farm_06873,DAP,365.2
Farm_06874,DAP,147.9
Farm_06875,DAP,270.1
Farm_06876,NPK,381.0
Farm_06877,NPK,138.2
Farm_06878,NPK,59.5
Farm_06879,NPK,64.6
Farm_06880,DAP,378.4
Farm_06881,DAP,393.6
Farm_06882,Urea,335.5
Farm_06883,DAP,362.6
Farm_06884,NPK,191.6
Farm_06885,Urea,393.9
Farm_06886,NPK,244.5
Farm_06887,DAP,324.7
Farm_06888,DAP,184.1
Farm_06889,DAP,356.6
Farm_06890,NPK,193.7
Farm_06891,DAP,378.0
Farm_06892,NPK,251.5
Farm_06893,NPK,205.6
Farm_06894,Urea,92.3
Farm_06895,NPK,153.6
Farm_06896,DAP,182.8
Farm_06897,Urea,96.1
Farm_06898,NPK,25.7
Farm_06899,Urea,368.4
Farm_06900,DAP,282.5
Farm_06901,NPK,267.4
Farm_06902,DAP,373.2
Farm_06903,NPK,187.1
Farm_06904,DAP,239.5
Farm_06905,NPK,381.2
Farm_06906,NPK,80.6
Farm_06907,NPK,316.4
Farm_06908,NPK,233.8
Farm_06909,NPK,60.0
Farm_06910,Urea,106.3
Farm_06911,Urea,22.5
Farm_06912,NPK,326.8
Farm_06913,NPK,207.4
Farm_06914,DAP,334.5
Farm_06915,Urea,236.6
Farm_06916,DAP,168.5
Farm_06917,Urea,252.0
Farm_06918,NPK,46.5
Farm_06919,DAP,117.1
Farm_06920,Urea,91.0
Farm_06921,Urea,324.3
Farm_06922,Urea,270.1
Farm_06923,NPK,88.9
Farm_06924,Urea,54.2
Farm_06925,DAP,102.6
Farm_06926,DAP,76.1
Farm_06927,DAP,272.0
Farm_06928,NPK,333.5
Farm_06929,NPK,275.3
Farm_06930,DAP,180.4
