farm_id,soil,ph,nitrogen,phosphorus,potassium
Farm_04650,Clay,6.06,0.147,18.0,217.3
Farm_04651,Sandy,6.91,0.062,14.3,52.0
Farm_04652,Loam,7.47,0.121,47.5,248.3
Farm_04653,Loam,6.4,0.436,36.8,175.4
Farm_04654,Silt,7.25,0.543,29.3,135.1
Farm_04655,Chalky,5.87,0.226,8.6,104.1
Farm_04656,Peaty,7.44,0.273,13.8,89.3
Farm_04657,Loam,6.26,0.168,40.3,247.8
Farm_04658,Clay,7.16,0.092,13.0,143.7
Farm_04659,Sandy,7.16,0.411,26.9,157.7
Farm_04660,Loam,5.43,0.594,17.9,99.1
Farm_04661,Clay,5.07,0.297,15.7,45.2
Farm_04662,Loam,6.84,0.438,5.4,134.9
Farm_04663,Peaty,6.38,0.53,29.7,173.1
Farm_04664,Sandy,7.49,0.076,13.9,97.6
Farm_04665,Loam,6.99,0.257,15.3,42.8
Farm_04666,Silt,5.27,0.507,51.7,49.8
Farm_04667,Silt,7.17,0.077,20.4,195.6
Farm_04668,Sandy,5.81,0.226,50.3,42.1
Farm_04669,Loam,6.79,0.445,12.0,49.2
Farm_04670,Chalky,7.42,0.254,53.8,74.2
Farm_04671,Sandy,7.7,0.189,54.3,78.6
Farm_04672,Silt,5.17,0.563,5.3,228.5
Farm_04673,Peaty,5.01,0.332,29.1,165.2
Farm_04674,Peaty,5.32,0.501,51.3,50.4
Farm_04675,Chalky,7.17,0.105,15.0,191.7
Farm_04676,Silt,5.17,0.404,40.6,49.2
Farm_04677,Sandy,6.22,0.111,14.2,60.4
Farm_04678,Silt,6.86,0.293,37.2,220.0
Farm_04679,Peaty,5.73,0.128,37.7,242.9
Farm_04680,Peaty,6.14,0.205,39.2,249.7
Farm_04681,Sandy,4.91,0.118,33.2,44.0
Farm_04682,Silt,6.45,0.34,21.9,179.8
Farm_04683,Loam,6.4,0.061,36.9,130.3
Farm_04684,Chalky,6.56,0.584,47.2,64.3
Farm_04685,Silt,4.99,0.569,50.0,104.0
Farm_04686,Clay,6.29,0.586,12.7,244.2
Farm_04687,Peaty,5.01,0.279,43.5,60.2
Farm_04688,Silt,6.68,0.557,20.2,62.1
Farm_04689,Peaty,5.51,0.546,53.5,137.8
Farm_04690,Silt,5.25,0.586,6.2,243.5
Farm_04691,Silt,7.74,0.302,51.9,209.8
Farm_04692,Loam,6.12,0.404,47.0,84.6
Farm_04693,Peaty,6.16,0.064,10.4,80.2
Farm_04694,Loam,5.46,0.43,33.7,128.2
Farm_04695,Loam,7.25,0.24,6.1,172.8
Farm_04696,Peaty,6.39,0.536,10.4,98.9
Farm_04697,Silt,5.27,0.369,40.7,129.4
Farm_04698,Peaty,7.52,0.108,50.9,152.9
Farm_04699,Silt,5.54,0.12,15.7,69.5
Farm_04700,Sandy,6.39,0.354,27.9,146.6
Farm_04701,Peaty,5.78,0.245,53.8,51.0
Farm_04702,Loam,7.41,0.341,28.6,106.7
Farm_04703,Clay,6.59,0.107,49.3,55.4
Farm_04704,Chalky,6.73,0.446,8.9,182.0
Farm_04705,Sandy,5.61,0.295,27.5,207.5
Farm_04706,Peaty,7.57,0.576,28.7,80.6
Farm_04707,Chalky,5.09,0.214,30.6,228.4
Farm_04708,Clay,6.71,0.069,6.7,40.2
Farm_04709,Sandy,6.0,0.458,9.2,192.7
Farm_04710,Peaty,5.43,0.414,40.8,50.0
Farm_04711,Peaty,4.85,0.453,29.4,201.6
Farm_04712,Peaty,6.26,0.239,33.3,226.3
Farm_04713,Silt,7.22,0.11,10.9,120.6
Farm_04714,Chalky,6.78,0.247,13.5,172.2
Farm_04715,Clay,6.35,0.409,27.6,160.8
Farm_04716,Clay,6.69,0.112,52.7,65.2
Farm_04717,Clay,5.43,0.517,33.3,75.8
Farm_04718,Silt,6.11,0.499,40.6,60.3
Farm_04719,Loam,5.18,0.356,41.5,230.0
Farm_04720,Loam,5.65,0.246,30.3,180.3
Farm_04721,Loam,5.38,0.447,15.1,249.1
Farm_04722,Silt,6.15,0.302,9.5,205.5
Farm_04723,Sandy,5.27,0.154,24.7,206.7
Farm_04724,Silt,6.77,0.316,52.7,53.3
Farm_04725,Silt,7.34,0.42,27.7,184.1
Farm_04726,Silt,6.0,0.483,52.9,180.3
Farm_04727,Clay,7.51,0.413,28.3,168.8
Farm_04728,Loam,6.49,0.374,6.4,87.0
Farm_04729,Clay,7.77,0.254,43.8,225.6
Farm_04730,Chalky,6.19,0.438,49.2,89.7
Farm_04731,Sandy,7.75,0.308,34.4,88.5
Farm_04732,Loam,7.58,0.517,18.0,104.3
Farm_04733,Silt,7.62,0.333,52.1,89.7
Farm_04734,Sandy,6.32,0.367,37.0,228.3
Farm_04735,Loam,5.83,0.534,43.4,206.9
Farm_04736,Sandy,6.62,0.426,38.4,116.8
Farm_04737,Silt,7.02,0.113,38.3,124.9
Farm_04738,Loam,4.84,0.546,28.7,165.8
Farm_04739,Loam,6.25,0.341,27.6,80.2
Farm_04740,Sandy,4.93,0.45,53.9,247.1
Farm_04741,Sandy,6.67,0.58,28.3,86.7
Farm_04742,Chalky,7.1,0.33,40.5,195.6
Farm_04743,Chalky,6.89,0.145,7.0,75.7
Farm_04744,Peaty,6.34,0.08,35.9,43.9
Farm_04745,Peaty,6.94,0.543,8.9,157.1
Farm_04746,Clay,4.93,0.503,17.4,239.3
Farm_04747,Clay,6.72,0.417,32.9,201.6
Farm_04748,Peaty,7.6,0.339,49.9,127.1
Farm_04749,Peaty,6.92,0.497,7.0,86.2
Farm_04750,Loam,4.87,0.065,52.8,208.2
Farm_04751,Clay,7.4,0.546,34.6,107.8
Farm_04752,Clay,7.33,0.069,9.4,60.1
Farm_04753,Silt,6.27,0.552,21.2,122.3
Farm_04754,Chalky,7.65,0.145,45.2,203.6
Farm_04755,Clay,7.56,0.258,39.7,200.6
Farm_04756,Silt,7.14,0.555,48.8,115.1
Farm_04757,Chalky,5.27,0.19,12.6,99.9
Farm_04758,Peaty,5.03,0.253,39.7,178.6
Farm_04759,Loam,6.49,0.535,51.0,122.7
Farm_04760,Sandy,5.77,0.422,32.4,103.9
Farm_04761,Silt,4.88,0.247,21.9,209.7
Farm_04762,Clay,5.85,0.51,41.9,209.1
Farm_04763,Chalky,5.73,0.414,41.5,242.0
Farm_04764,Clay,7.33,0.161,45.4,83.1
Farm_04765,Clay,6.16,0.26,43.1,194.7
Farm_04766,Peaty,4.9,0.335,29.4,235.1
Farm_04767,Chalky,6.18,0.223,49.8,194.0
Farm_04768,Chalky,7.28,0.295,38.6,225.5
Farm_04769,Chalky,7.29,0.342,21.7,135.3
Farm_04770,Peaty,7.18,0.455,46.4,44.8
Farm_04771,Peaty,6.31,0.196,16.9,246.2
Farm_04772,Loam,7.59,0.558,12.1,85.1
Farm_04773,Chalky,5.99,0.327,35.9,145.4
Farm_04774,Loam,7.5,0.249,54.2,209.7
Farm_04775,Chalky,6.7,0.279,40.0,176.4
Farm_04776,Peaty,5.65,0.147,48.2,145.3
Farm_04777,Sandy,7.72,0.386,22.6,155.9
Farm_04778,Loam,6.6,0.57,10.0,102.8
Farm_04779,Silt,6.79,0.142,47.1,245.6
Farm_04780,Silt,7.15,0.402,53.8,111.8
Farm_04781,Chalky,7.44,0.156,31.9,220.6
Farm_04782,Silt,7.53,0.444,30.4,98.2
Farm_04783,Clay,6.58,0.365,21.8,168.3
Farm_04784,Chalky,5.42,0.374,9.4,224.9
Farm_04785,Peaty,5.17,0.421,54.6,134.2
Farm_04786,Silt,6.28,0.456,40.3,201.9
Farm_04787,Silt,6.68,0.475,49.8,118.7
Farm_04788,Silt,7.32,0.444,35.2,100.2
Farm_04789,Sandy,5.5,0.191,47.9,223.9
Farm_04790,Sandy,7.56,0.196,10.0,230.4
Farm_04791,Clay,5.65,0.461,43.4,153.8
Farm_04792,Sandy,5.22,0.079,53.5,239.7
Farm_04793,Clay,7.78,0.109,20.5,187.6
Farm_04794,Chalky,7.13,0.204,47.3,84.7
Farm_04795,Loam,6.21,0.548,47.6,145.4
Farm_04796,Loam,6.63,0.383,37.0,177.1
Farm_04797,Peaty,5.12,0.182,45.7,214.8
Farm_04798,Clay,6.16,0.063,45.0,165.3
Farm_04799,Clay,6.93,0.588,24.0,70.9
Farm_04800,Clay,5.99,0.234,53.6,133.5
Farm_04801,Sandy,7.78,0.107,44.0,111.1
Farm_04802,Clay,5.16,0.593,20.8,89.2
Farm_04803,Silt,6.64,0.489,12.2,164.8
Farm_04804,Chalky,7.59,0.564,44.0,242.1
Farm_04805,Silt,5.73,0.422,29.2,69.1
Farm_04806,Sandy,7.29,0.22,47.4,106.8
Farm_04807,Peaty,6.7,0.278,10.6,174.5
Farm_04808,Clay,5.4,0.053,12.2,163.5
Farm_04809,Peaty,5.58,0.24,9.5,240.9
Farm_04810,Clay,7.15,0.063,31.5,177.3
Farm_04811,Chalky,5.5,0.172,12.6,106.0
Farm_04812,Silt,5.07,0.362,45.7,83.1
Farm_04813,Clay,6.48,0.514,36.7,206.8
Farm_04814,Chalky,6.72,0.126,42.5,98.9
Farm_04815,Clay,6.43,0.062,8.3,48.1
Farm_04816,Loam,5.26,0.136,52.6,232.4
Farm_04817,Loam,6.88,0.592,41.4,211.6
Farm_04818,Silt,7.76,0.551,46.7,204.0
Farm_04819,Chalky,7.0,0.544,41.6,185.8
Farm_04820,Clay,4.88,0.217,33.2,230.1
Farm_04821,Silt,7.11,0.123,16.5,135.1
Farm_04822,Chalky,5.94,0.314,36.8,212.6
Farm_04823,Loam,6.53,0.509,13.1,229.1
Farm_04824,Sandy,6.6,0.137,51.3,137.7
Farm_04825,Loam,6.83,0.517,37.4,115.9
Farm_04826,Loam,7.56,0.336,15.7,200.4
Farm_04827,Silt,5.32,0.576,19.4,210.7
Farm_04828,Silt,5.93,0.201,21.5,102.1
Farm_04829,Silt,6.92,0.35,50.9,144.5
Farm_04830,Silt,5.44,0.099,34.7,164.2
Farm_04831,Chalky,5.89,0.386,54.4,77.5
Farm_04832,Loam,6.66,0.463,15.5,94.7
Farm_04833,Sandy,6.07,0.252,34.8,158.6
Farm_04834,Peaty,5.9,0.4,42.7,187.2
Farm_04835,Chalky,5.1,0.436,48.0,64.3
Farm_04836,Loam,4.81,0.059,28.9,183.1
Farm_04837,Silt,7.0,0.352,43.1,49.3
Farm_04838,Loam,5.14,0.27,17.1,97.3
Farm_04839,Peaty,7.13,0.283,9.8,99.7
Farm_04840,Chalky,5.89,0.554,39.8,150.7
Farm_04841,Sandy,7.05,0.074,53.8,126.5
Farm_04842,Clay,5.19,0.169,47.6,58.9
Farm_04843,Sandy,7.42,0.527,29.3,50.1
Farm_04844,Chalky,6.07,0.363,45.0,42.9
Farm_04845,Clay,4.93,0.076,44.6,191.7
Farm_04846,Chalky,7.62,0.221,5.6,123.5
Farm_04847,Peaty,7.79,0.255,6.2,73.9
Farm_04848,Loam,6.54,0.594,37.4,97.8
Farm_04849,Sandy,7.09,0.113,14.1,80.5
Farm_04850,Loam,5.5,0.155,38.6,70.3
Farm_04851,Peaty,4.86,0.335,32.8,72.2
Farm_04852,Peaty,4.85,0.244,11.2,54.3
Farm_04853,Silt,6.7,0.552,42.6,63.5
Farm_04854,Silt,7.25,0.094,46.2,58.2
Farm_04855,Loam,5.27,0.106,37.6,89.3
Farm_04856,Sandy,7.43,0.499,13.3,208.3
Farm_04857,Silt,5.25,0.059,8.9,217.6
Farm_04858,Peaty,4.87,0.471,15.1,161.1
Farm_04859,Peaty,6.47,0.172,7.7,107.7
Farm_04860,Loam,5.29,0.3,50.8,108.3
Farm_04861,Sandy,7.65,0.544,52.2,81.9
Farm_04862,Peaty,5.57,0.329,29.4,76.1
Farm_04863,Sandy,7.09,0.255,5.8,133.2
Farm_04864,Chalky,7.17,0.415,36.6,191.7
Farm_04865,Clay,7.69,0.506,36.2,128.3
Farm_04866,Sandy,6.67,0.255,29.1,110.1
Farm_04867,Loam,7.54,0.303,15.7,203.0
Farm_04868,Loam,5.66,0.071,35.5,125.7
Farm_04869,Chalky,5.35,0.365,22.7,157.4
Farm_04870,Loam,5.62,0.375,47.1,140.6
Farm_04871,Silt,6.96,0.503,40.2,122.2
Farm_04872,Loam,5.14,0.087,28.1,138.8
Farm_04873,Silt,4.84,0.341,34.7,182.2
Farm_04874,Clay,6.92,0.366,28.6,235.2
Farm_04875,Sandy,5.76,0.404,36.0,157.5
Farm_04876,Loam,5.42,0.068,30.5,130.3
Farm_04877,Chalky,6.96,0.111,29.6,199.3
Farm_04878,Peaty,7.01,0.428,10.8,175.4
Farm_04879,Clay,7.11,0.535,11.4,105.2
Farm_04880,Chalky,7.4,0.249,16.0,161.7
Farm_04881,Peaty,6.35,0.08,24.8,96.2
Farm_04882,Silt,7.34,0.324,17.7,132.2
Farm_04883,Chalky,5.39,0.357,43.9,41.9
Farm_04884,Sandy,5.47,0.358,39.1,136.5
Farm_04885,Clay,5.54,0.148,48.2,94.6
Farm_04886,Sandy,6.22,0.329,8.0,163.1
Farm_04887,Chalky,6.67,0.183,41.0,121.0
Farm_04888,Silt,6.73,0.158,23.5,120.4
Farm_04889,Chalky,6.07,0.374,24.5,167.1
Farm_04890,Clay,7.21,0.308,45.2,113.8
Farm_04891,Silt,6.88,0.397,53.5,207.1
Farm_04892,Loam,5.85,0.103,8.8,223.9
Farm_04893,Chalky,6.45,0.51,24.2,237.1
Farm_04894,Chalky,5.7,0.124,49.3,163.7
Farm_04895,Silt,7.3,0.558,22.6,209.4
Farm_04896,Clay,5.35,0.475,22.5,144.6
Farm_04897,Silt,5.11,0.46,38.9,131.9
Farm_04898,Peaty,7.28,0.322,38.1,126.7
Farm_04899,Loam,7.59,0.081,33.4,168.4
Farm_04900,Sandy,7.39,0.377,15.5,186.4
Farm_04901,Peaty,4.84,0.13,27.8,91.5
Farm_04902,Peaty,5.97,0.15,51.2,97.7
Farm_04903,Silt,6.88,0.075,37.0,81.5
Farm_04904,Silt,7.44,0.489,14.1,145.6
Farm_04905,Clay,6.8,0.234,20.5,78.8
Farm_04906,Peaty,7.09,0.388,16.8,216.1
Farm_04907,Sandy,6.74,0.289,33.4,137.2
Farm_04908,Silt,7.43,0.39,28.7,196.1
Farm_04909,Peaty,6.91,0.187,8.4,127.4
Farm_04910,Loam,5.73,0.409,10.3,74.5
Farm_04911,Chalky,5.29,0.087,25.9,160.7
Farm_04912,Silt,5.63,0.208,38.4,149.6
Farm_04913,Loam,7.78,0.458,32.7,138.2
Farm_04914,Peaty,6.08,0.595,47.0,83.6
Farm_04915,Silt,7.34,0.578,30.4,170.5
Farm_04916,Silt,6.27,0.597,39.5,218.7
Farm_04917,Clay,5.54,0.262,12.5,221.2
Farm_04918,Loam,5.37,0.231,9.7,190.0
Farm_04919,Silt,6.56,0.378,44.0,152.9
Farm_04920,Sandy,6.94,0.257,10.6,76.4
Farm_04921,Silt,5.65,0.187,33.4,245.9
Farm_04922,Silt,5.82,0.406,8.1,83.6
Farm_04923,Clay,7.11,0.35,46.3,237.6
Farm_04924,Silt,6.53,0.534,44.9,240.6
Farm_04925,Chalky,7.45,0.114,30.5,151.7
Farm_04926,Peaty,5.94,0.216,53.7,181.9
Farm_04927,Sandy,5.7,0.293,7.8,45.9
Farm_04928,Sandy,5.75,0.173,37.4,227.0
Farm_04929,Clay,5.84,0.063,19.0,131.6
Farm_04930,Clay,5.52,0.285,17.9,62.0
Farm_04931,Chalky,5.12,0.134,22.4,207.7
Farm_04932,Chalky,7.25,0.309,36.3,183.7
Farm_04933,Silt,5.68,0.234,7.2,186.6
Farm_04934,Sandy,7.38,0.292,24.8,142.5
Farm_04935,Peaty,4.84,0.33,45.8,148.1
Farm_04936,Chalky,5.42,0.107,42.8,162.6
Farm_04937,Sandy,4.89,0.237,17.5,242.9
Farm_04938,Loam,6.79,0.409,44.7,196.7
Farm_04939,Clay,7.55,0.517,9.0,124.5
Farm_04940,Chalky,7.17,0.335,52.1,79.7
Farm_04941,Silt,6.04,0.529,34.1,98.4
Farm_04942,Silt,5.33,0.34,9.7,110.9
Farm_04943,Silt,4.91,0.422,9.3,150.6
Farm_04944,Silt,6.11,0.144,35.6,57.5
Farm_04945,Clay,5.28,0.477,51.3,80.9
Farm_04946,Clay,6.69,0.438,45.0,203.0
Farm_04947,Sandy,5.78,0.548,45.2,135.9
Farm_04948,Peaty,6.26,0.349,12.7,69.0
Farm_04949,Loam,6.62,0.349,17.0,229.2
Farm_04950,Chalky,7.69,0.471,16.3,59.7
Farm_04951,Clay,7.0,0.341,7.5,238.2
Farm_04952,Loam,6.38,0.592,49.6,227.3
Farm_04953,Loam,5.92,0.393,5.7,223.8
Farm_04954,Silt,5.84,0.405,38.7,240.5
Farm_04955,Peaty,7.52,0.217,43.2,92.4
Farm_04956,Sandy,6.34,0.249,8.1,103.2
Farm_04957,Clay,6.85,0.363,15.8,175.9
Farm_04958,Sandy,4.93,0.144,20.3,240.5
Farm_04959,Sandy,4.83,0.088,52.7,109.0
Farm_04960,Peaty,6.52,0.324,54.5,186.1
Farm_04961,Sandy,5.2,0.234,32.5,245.7
Farm_04962,Loam,5.01,0.175,26.0,61.9
Farm_04963,Sandy,6.58,0.423,44.8,158.8
Farm_04964,Peaty,5.63,0.133,49.8,101.1
Farm_04965,Loam,5.02,0.072,42.9,76.5
Farm_04966,Clay,6.73,0.227,51.8,65.2
Farm_04967,Chalky,7.11,0.37,42.3,48.1
Farm_04968,Sandy,6.4,0.083,40.2,212.7
Farm_04969,Sandy,6.57,0.197,34.4,160.8
Farm_04970,Loam,6.39,0.081,15.9,238.4
Farm_04971,Peaty,5.41,0.068,39.5,206.9
Farm_04972,Clay,7.76,0.57,10.4,243.7
Farm_04973,Chalky,6.21,0.431,30.0,198.6
Farm_04974,Chalky,6.42,0.211,26.4,82.1
Farm_04975,Silt,5.83,0.431,50.9,152.2
Farm_04976,Loam,5.22,0.427,43.8,162.4
Farm_04977,Chalky,5.1,0.355,5.7,96.7
Farm_04978,Silt,7.18,0.453,45.6,116.9
Farm_04979,Chalky,5.21,0.071,42.3,49.7
Farm_04980,Chalky,6.66,0.534,33.0,125.5
Farm_04981,Peaty,6.95,0.423,38.6,213.4
Farm_04982,Loam,6.37,0.336,24.0,115.4
Farm_04983,Sandy,7.05,0.362,5.3,54.5
Farm_04984,Silt,5.73,0.26,17.1,249.6
Farm_04985,Clay,6.72,0.511,15.8,89.6
Farm_04986,Chalky,6.04,0.584,11.0,107.5
Farm_04987,Sandy,5.87,0.075,25.2,194.9
Farm_04988,Sandy,7.74,0.192,19.0,183.4
Farm_04989,Chalky,6.44,0.259,32.1,181.4
Farm_04990,Peaty,7.07,0.44,11.8,97.8
Farm_04991,Peaty,6.61,0.451,49.5,90.7
Farm_04992,Chalky,5.52,0.14,50.0,100.1
Farm_04993,Sandy,5.5,0.284,47.7,215.4
Farm_04994,Silt,4.87,0.584,40.6,164.1
Farm_04995,Peaty,7.18,0.365,37.8,88.8
Farm_04996,Silt,7.72,0.586,23.2,218.0
Farm_04997,Peaty,6.17,0.471,29.8,236.5
Farm_04998,Chalky,5.21,0.131,43.3,44.7
Farm_04999,Silt,5.95,0.116,46.2,198.0
Farm_05000,Loam,5.21,0.175,30.2,135.3
Farm_05001,Chalky,7.69,0.113,32.3,104.6
Farm_05002,Sandy,7.47,0.493,51.6,71.9
Farm_05003,Loam,7.4,0.186,10.5,215.3
Farm_05004,Silt,7.27,0.142,30.1,135.1
Farm_05005,Peaty,5.12,0.213,24.5,201.9
Farm_05006,Loam,6.38,0.124,53.1,182.6
Farm_05007,Loam,6.83,0.274,32.1,49.1
Farm_05008,Sandy,6.24,0.462,20.4,155.6
Farm_05009,Silt,6.91,0.469,6.9,184.4
Farm_05010,Peaty,6.02,0.313,52.8,232.0
Farm_05011,Sandy,7.46,0.505,18.9,164.8
Farm_05012,Chalky,5.75,0.215,18.2,202.8
Farm_05013,Loam,6.87,0.306,19.1,77.9
Farm_05014,Loam,5.55,0.295,9.8,157.2
Farm_05015,Peaty,6.61,0.429,21.6,99.2
Farm_05016,Chalky,6.0,0.585,34.2,67.6
Farm_05017,Loam,5.44,0.279,20.9,67.7
Farm_05018,Loam,6.67,0.223,28.0,65.7
Farm_05019,Silt,6.35,0.582,39.0,69.3
Farm_05020,Silt,5.81,0.098,5.9,62.2
Farm_05021,Chalky,4.82,0.538,27.9,152.9
Farm_05022,Loam,5.68,0.297,45.4,161.6
Farm_05023,Peaty,6.14,0.353,53.9,176.5
Farm_05024,Loam,6.16,0.278,9.3,151.1
Farm_05025,Peaty,5.93,0.522,38.8,119.6
Farm_05026,Silt,6.96,0.268,40.0,48.0
Farm_05027,Loam,5.62,0.592,9.5,186.4
Farm_05028,Loam,5.47,0.353,37.3,81.3
Farm_05029,Peaty,5.75,0.224,25.8,189.0
Farm_05030,Chalky,6.04,0.49,18.6,234.9
Farm_05031,Silt,7.54,0.517,30.4,164.0
Farm_05032,Loam,6.78,0.375,46.9,100.4
Farm_05033,Chalky,5.4,0.203,13.4,226.2
Farm_05034,Peaty,5.91,0.527,30.1,63.9
Farm_05035,Sandy,5.77,0.476,47.3,181.7
Farm_05036,Peaty,4.97,0.26,37.7,123.4
Farm_05037,Loam,7.37,0.397,52.4,96.8
Farm_05038,Silt,7.28,0.512,25.0,143.3
Farm_05039,Loam,5.04,0.196,7.2,157.6
Farm_05040,Peaty,5.12,0.212,52.5,60.5
Farm_05041,Loam,6.77,0.528,32.3,131.7
Farm_05042,Peaty,7.29,0.466,35.5,164.7
Farm_05043,Loam,4.82,0.472,14.0,243.6
Farm_05044,Clay,5.99,0.375,5.2,196.8
Farm_05045,Loam,6.59,0.596,29.4,208.5
Farm_05046,Loam,5.39,0.439,11.3,218.5
Farm_05047,Silt,5.09,0.484,12.1,140.9
Farm_05048,Clay,6.97,0.321,13.8,56.7
Farm_05049,Chalky,5.13,0.26,13.4,67.3
Farm_05050,Peaty,7.47,0.162,21.2,161.7
Farm_05051,Loam,6.16,0.483,27.8,221.4
Farm_05052,Silt,7.03,0.518,10.0,139.6
Farm_05053,Clay,6.98,0.3,50.2,199.9
Farm_05054,Peaty,6.0,0.421,24.7,74.3
Farm_05055,Loam,7.67,0.075,5.5,187.9
Farm_05056,Peaty,6.66,0.415,26.1,63.9
Farm_05057,Silt,7.57,0.358,48.2,121.7
Farm_05058,Sandy,6.25,0.35,36.6,44.0
Farm_05059,Sandy,5.99,0.182,39.5,151.0
Farm_05060,Sandy,7.41,0.537,17.4,115.1
Farm_05061,Sandy,7.59,0.506,41.9,138.0
Farm_05062,Peaty,7.07,0.091,11.8,82.0
Farm_05063,Silt,6.3,0.4,26.7,119.0
Farm_05064,Sandy,7.64,0.225,45.5,187.6
Farm_05065,Peaty,5.89,0.316,28.0,141.8
Farm_05066,Sandy,7.42,0.316,26.8,73.4
Farm_05067,Peaty,4.93,0.257,28.6,137.7
Farm_05068,Peaty,7.24,0.519,54.9,117.2
Farm_05069,Clay,7.65,0.412,50.6,62.2
Farm_05070,Clay,6.91,0.254,30.4,210.1
Farm_05071,Chalky,6.7,0.142,23.9,229.2
Farm_05072,Peaty,5.42,0.591,22.1,198.0
Farm_05073,Chalky,7.56,0.255,46.1,66.8
Farm_05074,Peaty,5.72,0.454,18.5,179.5
Farm_05075,Loam,5.26,0.532,49.2,112.5
Farm_05076,Peaty,7.6,0.428,15.7,73.4
Farm_05077,Clay,6.81,0.258,39.3,194.3
Farm_05078,Clay,6.27,0.588,32.9,107.5
Farm_05079,Loam,5.66,0.121,30.2,224.4
Farm_05080,Silt,6.66,0.444,50.1,223.1
Farm_05081,Sandy,4.86,0.251,19.5,60.1
Farm_05082,Loam,6.91,0.258,53.6,128.5
Farm_05083,Loam,5.02,0.486,20.6,165.8
Farm_05084,Sandy,6.0,0.081,37.8,181.5
Farm_05085,Peaty,7.32,0.316,24.4,155.9
Farm_05086,Loam,4.95,0.15,29.4,226.2
Farm_05087,Chalky,6.14,0.303,16.7,144.6
Farm_05088,Clay,7.56,0.595,19.8,161.3
Farm_05089,Silt,4.82,0.199,38.9,71.3
Farm_05090,Silt,7.71,0.328,10.8,90.3
Farm_05091,Peaty,5.34,0.229,9.8,100.2
Farm_05092,Sandy,7.29,0.062,8.5,109.4
Farm_05093,Sandy,6.28,0.541,25.3,143.7
Farm_05094,Peaty,4.88,0.099,45.2,40.2
Farm_05095,Sandy,6.53,0.413,49.4,223.7
Farm_05096,Chalky,6.86,0.557,22.1,169.3
Farm_05097,Loam,6.93,0.238,29.8,190.2
Farm_05098,Loam,5.79,0.37,33.8,110.7
Farm_05099,Chalky,4.95,0.208,42.3,178.2
Farm_05100,Peaty,6.58,0.45,18.2,169.3
Farm_05101,Chalky,5.88,0.458,53.8,145.5
Farm_05102,Loam,7.22,0.254,39.6,225.7
Farm_05103,Silt,6.19,0.057,44.9,175.0
Farm_05104,Silt,6.5,0.159,54.6,76.8
Farm_05105,Chalky,6.13,0.263,11.8,45.8
Farm_05106,Sandy,7.0,0.364,10.0,71.6
Farm_05107,Silt,7.06,0.431,43.8,136.8
Farm_05108,Loam,5.39,0.541,54.0,150.0
Farm_05109,Silt,6.43,0.336,26.3,203.1
Farm_05110,Clay,4.85,0.572,12.4,40.4
Farm_05111,Chalky,6.73,0.528,16.5,47.7
Farm_05112,Peaty,6.54,0.399,24.4,61.7
Farm_05113,Loam,6.9,0.531,51.9,74.7
Farm_05114,Loam,4.96,0.191,40.3,151.5
Farm_05115,Loam,6.98,0.165,18.9,124.6
Farm_05116,Peaty,6.68,0.232,42.8,203.3
Farm_05117,Chalky,7.34,0.134,51.4,138.0
Farm_05118,Peaty,7.2,0.253,14.8,162.5
Farm_05119,Clay,5.7,0.45,9.6,96.3
Farm_05120,Chalky,5.5,0.147,29.9,71.4
Farm_05121,Sandy,6.97,0.437,30.1,185.8
Farm_05122,Sandy,7.06,0.557,29.0,148.1
Farm_05123,Silt,6.81,0.507,28.0,249.4
Farm_05124,Silt,7.69,0.368,25.3,94.1
Farm_05125,Sandy,7.33,0.28,5.3,101.1
Farm_05126,Clay,6.63,0.111,47.4,225.2
Farm_05127,Clay,5.71,0.334,50.5,164.6
Farm_05128,Chalky,7.23,0.376,26.8,234.4
Farm_05129,Silt,6.84,0.52,52.1,191.1
Farm_05130,Chalky,6.39,0.275,21.8,225.1
Farm_05131,Clay,6.12,0.426,24.2,45.5
Farm_05132,Peaty,5.77,0.506,10.5,214.3
Farm_05133,Peaty,7.3,0.413,42.6,117.6
Farm_05134,Peaty,5.13,0.377,5.6,72.3
Farm_05135,Loam,6.08,0.47,22.0,43.4
Farm_05136,Clay,4.81,0.249,6.1,247.3
Farm_05137,Sandy,5.23,0.17,22.7,58.8
Farm_05138,Silt,5.38,0.407,52.2,141.7
Farm_05139,Silt,6.6,0.41,17.2,210.7
Farm_05140,Silt,5.19,0.262,21.2,65.7
Farm_05141,Sandy,4.86,0.318,21.6,104.5
Farm_05142,Peaty,6.66,0.488,45.0,154.5
Farm_05143,Silt,5.96,0.565,8.4,42.7
Farm_05144,Clay,6.06,0.578,33.7,164.6
Farm_05145,Peaty,5.78,0.378,7.8,194.0
Farm_05146,Silt,6.68,0.101,34.7,133.7
Farm_05147,Sandy,6.32,0.249,9.5,101.3
Farm_05148,Clay,6.42,0.062,46.7,111.3
Farm_05149,Sandy,7.77,0.236,25.3,166.9
Farm_05150,Clay,6.0,0.497,44.9,64.5
Farm_05151,Sandy,6.6,0.252,44.0,117.5
Farm_05152,Peaty,7.67,0.473,53.4,72.2
Farm_05153,Clay,4.95,0.231,28.2,225.4
Farm_05154,Clay,7.49,0.514,15.4,133.3
Farm_05155,Peaty,7.32,0.342,51.5,132.7
Farm_05156,Chalky,5.51,0.547,46.8,168.7
Farm_05157,Chalky,5.36,0.595,25.6,215.5
